Country,Year,Status,Life_Expectancy,Adult_Mortality,Infant_Deaths,Alcohol,Percentage_Exp,HepatitisB,BMI,Under_Five_Deaths,Polio,Tot_Exp,Diphtheria,HIV/AIDS,GDP,Population,thinness_1to19_years,thinness_5to9_years,Income_Comp_Of_Resources,Schooling,winsorized_Life_Expectancy,winsorized_Adult_Mortality,winsorized_Infant_Deaths,winsorized_Alcohol,winsorized_Percentage_Exp,winsorized_HepatitisB,winsorized_Under_Five_Deaths,winsorized_Polio,winsorized_Tot_Exp,winsorized_Diphtheria,winsorized_HIV,winsorized_GDP,winsorized_Population,winsorized_thinness_1to19_years,winsorized_thinness_5to9_years,winsorized_Income_Comp_Of_Resources,winsorized_Schooling,Economic_health_index,Health_expenditure_ratio,Mortality_rate_ratio
Jamaica,2001,Developing,72.7,171.0,1,3.89,160.238,36.0,42.5,1,99.0,5.34,99.0,2.2,3394.878,267711.0,2.0,1.8,0.68,10.9,72.7,171.0,1,3.89,160.238,36.0,1,99.0,5.34,99.0,2.2,3394.878,267711.0,2.0,1.8,0.68,10.9,7.412,0.002,171.0
Jamaica,2000,Developing,72.6,171.0,1,3.46,24.828,36.0,41.6,1,95.0,5.81,93.0,2.2,336.874,2656864.0,2.0,1.9,0.682,11.4,72.6,171.0,1,3.46,24.828,36.0,1,95.0,5.81,93.0,2.2,336.874,2656864.0,2.0,1.9,0.682,11.4,7.775,0.017,171.0
Jordan,2014,Developing,74.0,113.0,4,0.41,63.878,98.0,64.8,4,98.0,7.45,98.0,0.1,466.948,88936.0,3.9,3.9,0.737,13.1,74.0,113.0,4,0.41,63.878,98.0,4,98.0,7.45,98.0,0.1,466.948,88936.0,3.9,3.9,0.737,13.1,9.655,0.016,28.25
Jordan,2013,Developing,73.9,114.0,4,0.4,546.624,98.0,64.0,4,98.0,7.23,98.0,0.1,3992.867,8413464.0,3.9,3.9,0.737,13.1,73.9,114.0,4,0.4,546.624,98.0,4,98.0,7.23,98.0,0.1,3992.867,8413464.0,3.9,3.9,0.737,13.1,9.655,0.002,28.5
Jordan,2012,Developing,73.7,115.0,4,0.41,67.702,98.0,63.2,4,98.0,8.0,98.0,0.1,387.753,7992573.0,3.9,3.9,0.735,12.9,73.7,115.0,4,0.41,67.702,98.0,4,98.0,8.0,98.0,0.1,387.753,7992573.0,3.9,3.9,0.735,12.9,9.482,0.021,28.75
Jordan,2011,Developing,73.6,116.0,4,0.43,68.866,98.0,62.4,4,98.0,8.39,98.0,0.1,387.324,7574943.0,3.8,3.9,0.737,13.1,73.6,116.0,4,0.43,68.866,98.0,4,98.0,8.39,98.0,0.1,387.324,7574943.0,3.8,3.9,0.737,13.1,9.655,0.022,29.0
Jordan,2010,Developing,73.4,117.0,4,0.51,715.971,98.0,61.7,4,98.0,8.42,98.0,0.1,3679.193,718239.0,3.8,3.8,0.739,13.2,73.4,117.0,4,0.51,715.971,98.0,4,98.0,8.42,98.0,0.1,3679.193,718239.0,3.8,3.8,0.739,13.2,9.755,0.002,29.25
Jordan,2009,Developing,73.3,118.0,4,0.59,668.745,98.0,6.9,4,98.0,9.54,98.0,0.1,3492.14,6821116.0,3.8,3.8,0.742,13.6,73.3,118.0,4,0.59,668.745,98.0,4,98.0,9.54,98.0,0.1,3492.14,6821116.0,3.8,3.8,0.742,13.6,10.091,0.003,29.5
Jordan,2008,Developing,73.1,119.0,4,0.61,535.279,97.0,6.1,4,98.0,8.78,97.0,0.1,3385.697,6489822.0,3.8,3.8,0.739,13.6,73.1,119.0,4,0.61,535.279,97.0,4,98.0,8.78,97.0,0.1,3385.697,6489822.0,3.8,3.8,0.739,13.6,10.05,0.003,29.75
Jordan,2007,Developing,73.0,12.0,4,0.6,373.263,98.0,59.3,4,98.0,8.35,98.0,0.1,2762.864,6193191.0,3.8,3.8,0.736,13.6,73.0,12.0,4,0.6,373.263,98.0,4,98.0,8.35,98.0,0.1,2762.864,6193191.0,3.8,3.8,0.736,13.6,10.01,0.003,3.0
Jordan,2006,Developing,72.8,121.0,4,0.59,313.363,98.0,58.6,4,98.0,8.8,98.0,0.1,2537.349,5934232.0,3.9,3.8,0.733,13.7,72.8,121.0,4,0.59,313.363,98.0,4,98.0,8.8,98.0,0.1,2537.349,5934232.0,3.9,3.8,0.733,13.7,10.042,0.003,30.25
Jordan,2005,Developing,72.4,127.0,4,0.55,27.443,95.0,57.8,4,95.0,8.88,95.0,0.1,223.838,5714111.0,3.9,3.8,0.73,13.8,72.4,127.0,4,0.55,27.443,95.0,4,95.0,8.88,95.0,0.1,223.838,5714111.0,3.9,3.8,0.73,13.8,10.074,0.04,31.75
Jordan,2004,Developing,72.5,125.0,4,0.54,32.525,95.0,57.0,4,95.0,9.5,95.0,0.1,261.457,5535595.0,3.9,3.8,0.723,13.5,72.5,125.0,4,0.54,32.525,95.0,4,95.0,9.5,95.0,0.1,261.457,5535595.0,3.9,3.8,0.723,13.5,9.76,0.036,31.25
Jordan,2003,Developing,72.3,127.0,4,0.54,228.784,97.0,56.3,4,97.0,9.15,97.0,0.1,1889.214,5396774.0,3.9,3.9,0.717,13.2,72.3,127.0,4,0.54,228.784,97.0,4,97.0,9.15,97.0,0.1,1889.214,5396774.0,3.9,3.9,0.717,13.2,9.464,0.005,31.75
Jordan,2002,Developing,72.1,129.0,4,0.54,259.157,95.0,55.5,4,95.0,9.68,95.0,0.1,1812.288,5287488.0,3.9,3.9,0.712,13.0,72.1,129.0,4,0.54,259.157,95.0,4,95.0,9.68,95.0,0.1,1812.288,5287488.0,3.9,3.9,0.712,13.0,9.256,0.005,32.25
Jordan,2001,Developing,71.9,131.0,4,0.55,248.697,97.0,54.8,4,97.0,9.9,99.0,0.1,1728.266,5193482.0,4.0,3.9,0.706,12.7,71.9,131.0,4,0.55,248.697,97.0,4,97.0,9.9,99.0,0.1,1728.266,5193482.0,4.0,3.9,0.706,12.7,8.966,0.006,32.75
Jordan,2000,Developing,71.7,133.0,4,0.49,227.297,93.0,54.0,4,94.0,9.65,91.0,0.1,1657.889,51313.0,4.0,4.0,0.7,12.6,71.7,133.0,4,0.49,227.297,93.0,4,94.0,9.65,91.0,0.1,1657.889,51313.0,4.0,4.0,0.7,12.6,8.82,0.006,33.25
Kazakhstan,2014,Developing,69.9,22.0,5,6.29,24.445,95.0,52.3,5,95.0,4.36,95.0,0.1,1286.565,17289224.0,2.4,2.5,0.789,15.0,69.9,22.0,5,6.29,24.445,95.0,5,95.0,4.36,95.0,0.1,1286.565,17153357.0,2.4,2.5,0.789,15.0,11.835,0.003,4.4
Kazakhstan,2013,Developing,69.5,28.0,5,6.48,26.407,99.0,51.4,6,98.0,4.3,98.0,0.1,1389.856,1735275.0,2.4,2.5,0.782,15.0,69.5,28.0,5,6.48,26.407,99.0,6,98.0,4.3,98.0,0.1,1389.856,1735275.0,2.4,2.5,0.782,15.0,11.73,0.003,4.667
Kazakhstan,2012,Developing,69.1,214.0,6,6.82,235.357,95.0,5.6,7,98.0,4.32,99.0,0.1,12387.19,16791425.0,2.4,2.5,0.774,14.7,69.1,214.0,6,6.82,235.357,95.0,7,98.0,4.32,99.0,0.1,8787.614,16791425.0,2.4,2.5,0.774,14.7,11.378,0.0,30.571
Kazakhstan,2011,Developing,68.5,224.0,7,6.63,179.17,99.0,49.9,7,99.0,4.6,99.0,0.1,11634.424,165566.0,2.3,2.5,0.766,14.4,68.5,224.0,7,6.63,179.17,99.0,7,99.0,4.6,99.0,0.1,8787.614,165566.0,2.3,2.5,0.766,14.4,11.03,0.0,32.0
Kazakhstan,2010,Developing,67.8,236.0,7,6.83,11.152,99.0,49.2,8,98.0,4.42,99.0,0.1,97.65,16321581.0,2.3,2.5,0.763,14.5,67.8,236.0,7,6.83,11.152,99.0,8,98.0,4.42,99.0,0.1,97.65,16321581.0,2.3,2.5,0.763,14.5,11.064,0.045,29.5
Kazakhstan,2009,Developing,67.8,235.0,7,6.64,808.243,99.0,48.5,8,99.0,4.13,98.0,0.1,7165.278,169271.0,2.3,2.5,0.758,14.6,67.8,235.0,7,6.64,808.243,99.0,8,99.0,4.13,98.0,0.1,7165.278,169271.0,2.3,2.5,0.758,14.6,11.067,0.001,29.375
Kazakhstan,2008,Developing,66.6,258.0,8,7.6,708.329,99.0,47.9,9,99.0,3.65,99.0,0.1,8513.565,15674.0,2.4,2.5,0.758,14.6,66.6,258.0,8,7.6,708.329,99.0,9,99.0,3.65,99.0,0.1,8513.565,15674.0,2.4,2.5,0.758,14.6,11.067,0.0,28.667
Kazakhstan,2007,Developing,65.3,288.0,8,7.44,499.73,94.0,47.3,9,94.0,3.19,93.0,0.1,6771.415,15484192.0,2.4,2.5,0.754,14.7,65.3,288.0,8,7.44,499.73,94.0,9,94.0,3.19,93.0,0.1,6771.415,15484192.0,2.4,2.5,0.754,14.7,11.084,0.0,32.0
Kazakhstan,2006,Developing,65.0,295.0,8,7.08,76.199,99.0,46.8,9,99.0,3.73,99.0,0.1,5291.576,153884.0,2.4,2.5,0.747,14.3,65.0,295.0,8,7.08,76.199,99.0,9,99.0,3.73,99.0,0.1,5291.576,153884.0,2.4,2.5,0.747,14.3,10.682,0.001,32.778
Kazakhstan,2005,Developing,64.6,294.0,8,6.94,351.86,94.0,46.3,9,99.0,4.7,98.0,0.1,3771.279,1514729.0,2.4,2.5,0.737,13.9,64.6,294.0,8,6.94,351.86,94.0,9,99.0,4.7,98.0,0.1,3771.279,1514729.0,2.4,2.5,0.737,13.9,10.244,0.001,32.667
Kazakhstan,2004,Developing,64.7,287.0,8,6.55,33.917,99.0,45.8,9,99.0,3.95,82.0,0.1,2874.288,1512985.0,2.5,2.6,0.725,13.5,64.7,287.0,8,6.55,33.917,99.0,9,99.0,3.95,82.0,0.1,2874.288,1512985.0,2.5,2.6,0.725,13.5,9.788,0.001,31.889
Kazakhstan,2003,Developing,64.4,282.0,8,6.58,23.434,99.0,45.3,9,99.0,3.7,99.0,0.1,268.124,149918.0,2.5,2.6,0.714,13.1,64.4,282.0,8,6.58,23.434,99.0,9,99.0,3.7,99.0,0.1,268.124,149918.0,2.5,2.6,0.714,13.1,9.353,0.014,31.333
Kazakhstan,2002,Developing,64.7,276.0,8,5.99,145.102,95.0,44.8,9,95.0,3.61,95.0,0.1,1658.311,14858948.0,2.6,2.6,0.7,12.7,64.7,276.0,8,5.99,145.102,95.0,9,95.0,3.61,95.0,0.1,1658.311,14858948.0,2.6,2.6,0.7,12.7,8.89,0.002,30.667
Kazakhstan,2001,Developing,64.4,284.0,8,5.75,12.609,95.0,44.4,10,95.0,3.47,95.0,0.1,149.927,14858335.0,2.6,2.7,0.685,12.3,64.4,284.0,8,5.75,12.609,95.0,10,95.0,3.47,95.0,0.1,149.927,14858335.0,2.6,2.7,0.685,12.3,8.426,0.023,28.4
Kazakhstan,2000,Developing,63.9,292.0,9,6.0,112.541,99.0,43.9,10,96.0,4.16,97.0,0.1,1229.958,14883626.0,2.7,2.7,0.676,12.1,63.9,292.0,9,6.0,112.541,99.0,10,96.0,4.16,97.0,0.1,1229.958,14883626.0,2.7,2.7,0.676,12.1,8.18,0.003,29.2
Kenya,2014,Developing,62.9,255.0,56,0.01,170.963,92.0,21.3,79,93.0,5.72,92.0,2.9,1335.646,462425.0,7.8,7.7,0.546,11.1,62.9,255.0,56,0.01,170.963,92.0,79,93.0,5.72,92.0,2.9,1335.646,462425.0,7.8,7.7,0.546,11.1,6.061,0.004,3.228
Kenya,2013,Developing,62.6,258.0,58,1.84,165.93,93.0,2.7,81,94.0,5.57,87.0,3.0,1229.115,44826849.0,7.9,7.7,0.541,11.1,62.6,258.0,58,1.84,165.93,93.0,81,94.0,5.57,87.0,3.0,1229.115,17153357.0,7.9,7.7,0.541,11.1,6.005,0.005,3.185
Kenya,2012,Developing,62.1,263.0,59,1.81,154.227,94.0,2.1,84,94.0,5.49,94.0,3.0,1155.258,43646629.0,8.0,7.8,0.536,11.1,62.1,263.0,59,1.81,154.227,94.0,84,94.0,5.49,94.0,3.0,1155.258,17153357.0,8.0,7.8,0.536,11.1,5.95,0.005,3.131
Kenya,2011,Developing,61.2,278.0,60,1.8,109.705,96.0,19.5,86,97.0,5.23,96.0,3.4,987.445,42486839.0,8.1,7.9,0.53,11.1,61.2,278.0,60,1.8,109.705,96.0,86,97.0,5.23,96.0,3.2,987.445,17153357.0,8.1,7.9,0.53,11.1,5.883,0.005,3.233
Kenya,2010,Developing,63.0,294.0,61,1.73,56.59,9.0,18.9,89,9.0,3.97,9.0,4.3,967.348,4135152.0,8.2,8.0,0.523,11.1,63.0,294.0,61,1.73,56.59,18.0,87,45.0,3.97,45.0,3.2,967.348,4135152.0,8.2,8.0,0.523,11.1,5.805,0.004,3.379
Kenya,2009,Developing,59.1,317.0,62,1.86,7.147,88.0,18.4,91,89.0,4.17,88.0,5.0,92.816,423724.0,8.2,8.1,0.514,10.7,59.1,317.0,62,1.86,7.147,88.0,87,89.0,4.17,88.0,3.2,92.816,423724.0,8.2,8.1,0.514,10.7,5.5,0.045,3.644
Kenya,2008,Developing,57.9,339.0,64,1.71,60.515,88.0,17.9,95,88.0,3.9,88.0,6.4,916.899,39148416.0,8.3,8.2,0.506,10.4,57.9,339.0,64,1.71,60.515,88.0,87,88.0,3.9,88.0,3.2,916.899,17153357.0,8.3,8.2,0.506,10.4,5.262,0.004,3.897
Kenya,2007,Developing,56.8,356.0,66,1.97,59.834,81.0,17.3,100,76.0,4.8,81.0,9.1,839.181,388599.0,8.4,8.3,0.494,10.1,56.8,356.0,64,1.97,59.834,81.0,87,76.0,4.8,81.0,3.2,839.181,388599.0,8.4,8.3,0.494,10.1,4.989,0.006,4.092
Kenya,2006,Developing,55.3,388.0,68,1.76,52.604,8.0,16.9,104,77.0,4.24,8.0,10.3,697.664,37525.0,8.5,8.4,0.483,9.7,55.3,388.0,64,1.76,52.604,18.0,87,77.0,4.24,45.0,3.2,697.664,37525.0,8.5,8.4,0.483,9.7,4.685,0.006,4.46
Kenya,2005,Developing,54.1,412.0,70,1.82,39.557,76.0,16.4,108,7.0,4.36,76.0,11.6,519.8,3648288.0,8.6,8.5,0.474,9.6,54.1,412.0,64,1.82,39.557,76.0,87,45.0,4.36,76.0,3.2,519.8,3648288.0,8.6,8.5,0.474,9.6,4.55,0.008,4.736
Kenya,2004,Developing,53.0,432.0,72,1.43,36.298,73.0,15.9,112,73.0,4.29,73.0,13.2,458.884,3574931.0,8.7,8.6,0.461,8.9,53.0,432.0,64,1.43,36.298,73.0,87,73.0,4.29,73.0,3.2,458.884,3574931.0,8.7,8.6,0.461,8.9,4.103,0.009,4.966
Kenya,2003,Developing,52.4,437.0,74,1.49,35.852,73.0,15.5,115,75.0,4.45,73.0,14.5,436.688,3413852.0,8.8,8.8,0.45,8.2,52.4,437.0,64,1.49,35.852,73.0,87,75.0,4.45,73.0,3.2,436.688,3413852.0,8.8,8.8,0.45,8.2,3.69,0.01,5.023
Kenya,2002,Developing,52.1,437.0,76,1.66,32.737,84.0,15.1,118,83.0,4.54,84.0,15.7,395.849,332149.0,8.9,8.9,0.451,8.5,52.1,437.0,64,1.66,32.737,84.0,87,83.0,4.54,84.0,3.2,395.849,332149.0,8.9,8.9,0.451,8.5,3.834,0.011,5.023
Kenya,2001,Developing,51.9,434.0,77,1.63,3.848,84.0,14.7,120,77.0,4.62,8.0,16.9,41.776,32321482.0,9.0,9.0,0.447,8.4,51.9,434.0,64,1.63,3.848,84.0,87,77.0,4.62,45.0,3.2,41.776,17153357.0,9.0,9.0,0.447,8.4,3.755,0.111,4.989
Kenya,2000,Developing,51.9,428.0,77,1.51,0.682,84.0,14.4,121,8.0,4.68,82.0,18.1,43.98,3145483.0,9.2,9.1,0.448,8.4,51.9,428.0,64,1.51,0.682,84.0,87,45.0,4.68,82.0,3.2,43.98,3145483.0,9.2,9.1,0.448,8.4,3.763,0.106,4.92
Kiribati,2013,Developing,65.8,22.0,0,0.01,137.259,95.0,76.7,0,91.0,1.15,95.0,0.1,1724.362,18535.0,0.1,0.1,0.589,11.9,65.8,22.0,0,0.01,137.259,95.0,0,91.0,1.15,95.0,0.1,1724.362,18535.0,0.1,0.1,0.589,11.9,7.009,0.001,
Kiribati,2012,Developing,65.7,24.0,0,0.01,147.455,94.0,76.2,0,92.0,1.37,94.0,0.1,1763.815,16613.0,0.1,0.1,0.581,11.9,65.7,24.0,0,0.01,147.455,94.0,0,92.0,1.37,94.0,0.1,1763.815,16613.0,0.1,0.1,0.581,11.9,6.914,0.001,
Kiribati,2011,Developing,65.5,26.0,0,0.53,30.467,95.0,75.7,0,95.0,1.42,99.0,0.1,1692.613,14656.0,0.1,0.1,0.585,11.9,65.5,26.0,0,0.53,30.467,95.0,0,95.0,1.42,99.0,0.1,1692.613,14656.0,0.1,0.1,0.585,11.9,6.962,0.001,
Kiribati,2010,Developing,65.3,27.0,0,0.48,18.217,91.0,75.2,0,95.0,1.52,91.0,0.1,1493.165,12652.0,0.1,0.1,0.584,11.9,65.3,27.0,0,0.48,18.217,91.0,0,95.0,1.52,91.0,0.1,1493.165,12652.0,0.1,0.1,0.584,11.9,6.95,0.001,
Kiribati,2009,Developing,65.2,28.0,0,0.54,162.29,86.0,74.6,0,84.0,12.24,86.0,0.1,1297.285,1568.0,0.1,0.1,0.576,11.9,65.2,28.0,0,0.54,162.29,86.0,0,84.0,11.79,86.0,0.1,1297.285,1568.0,0.1,0.1,0.576,11.9,6.854,0.009,
Kiribati,2008,Developing,65.1,21.0,0,0.46,167.62,83.0,74.1,0,74.0,12.23,82.0,0.1,1413.323,9844.0,0.2,0.1,0.572,11.6,65.1,21.0,0,0.46,167.62,83.0,0,74.0,11.79,82.0,0.1,1413.323,9844.0,0.2,0.1,0.572,11.6,6.635,0.008,
Kiribati,2007,Developing,65.0,211.0,0,0.68,188.711,96.0,73.4,0,93.0,13.66,94.0,0.1,1357.632,96311.0,0.2,0.1,0.574,11.8,65.0,211.0,0,0.68,188.711,96.0,0,93.0,11.79,94.0,0.1,1357.632,96311.0,0.2,0.1,0.574,11.8,6.773,0.009,
Kiribati,2006,Developing,65.0,212.0,0,0.76,18.195,88.0,72.8,0,86.0,1.93,86.0,0.1,1151.556,9426.0,0.2,0.1,0.576,12.1,65.0,212.0,0,0.76,18.195,88.0,0,86.0,1.93,86.0,0.1,1151.556,9426.0,0.2,0.1,0.576,12.1,6.97,0.002,
Kiribati,2005,Developing,64.9,213.0,0,0.6,111.739,5.0,72.1,0,74.0,1.6,79.0,0.1,1214.557,92325.0,0.2,0.2,0.0,12.2,64.9,213.0,0,0.6,111.739,18.0,0,74.0,1.6,79.0,0.1,1214.557,92325.0,0.2,0.2,0.27,12.2,3.294,0.001,
Kiribati,2004,Developing,64.8,214.0,0,0.48,10.624,67.0,71.4,0,61.0,1.39,62.0,0.1,113.629,9542.0,0.2,0.2,0.0,12.4,64.8,214.0,0,0.48,10.624,67.0,0,61.0,1.39,62.0,0.1,113.629,9542.0,0.2,0.2,0.27,12.4,3.348,0.012,
Kiribati,2002,Developing,64.6,217.0,0,0.49,70.756,79.0,69.7,0,96.0,9.1,77.0,0.1,826.586,87343.0,0.2,0.2,0.0,11.7,64.6,217.0,0,0.49,70.756,79.0,0,96.0,9.1,77.0,0.1,826.586,87343.0,0.2,0.2,0.27,11.7,3.159,0.011,
Kiribati,2001,Developing,64.3,219.0,0,0.6,59.972,85.0,68.8,0,88.0,9.0,85.0,0.1,734.949,85858.0,0.2,0.2,0.0,10.4,64.3,219.0,0,0.6,59.972,85.0,0,88.0,9.0,85.0,0.1,734.949,85858.0,0.2,0.2,0.27,10.4,2.808,0.012,
Latvia,2014,Developed,74.4,156.0,0,0.01,1542.636,92.0,6.7,0,92.0,5.88,92.0,0.1,15725.137,1993782.0,2.2,2.2,0.822,16.0,74.4,156.0,0,0.01,1109.855,92.0,0,92.0,5.88,92.0,0.1,8787.614,1993782.0,2.2,2.2,0.822,16.0,13.152,0.0,
Latvia,2012,Developed,73.8,163.0,0,10.21,1356.022,9.0,59.8,0,91.0,5.91,91.0,0.1,13822.856,234319.0,2.2,2.2,0.812,15.5,73.8,163.0,0,10.21,1109.855,18.0,0,91.0,5.91,91.0,0.1,8787.614,234319.0,2.2,2.2,0.812,15.5,12.586,0.0,
Latvia,2011,Developed,73.6,169.0,0,10.14,24.708,89.0,59.4,0,92.0,6.1,92.0,0.1,1372.689,25979.0,2.2,2.3,0.81,15.8,73.6,169.0,0,10.14,24.708,89.0,0,92.0,6.1,92.0,0.1,1372.689,25979.0,2.2,2.3,0.81,15.8,12.798,0.004,
Latvia,2010,Developed,72.8,18.0,0,9.8,1109.97,91.0,58.9,0,92.0,6.55,92.0,0.1,11326.219,297555.0,2.2,2.3,0.815,16.0,72.8,18.0,0,9.8,1109.855,91.0,0,92.0,6.55,92.0,0.1,8787.614,297555.0,2.2,2.3,0.815,16.0,13.04,0.001,
Latvia,2009,Developed,72.6,184.0,0,9.85,1137.624,92.0,58.5,0,94.0,6.84,94.0,0.1,12219.374,2141669.0,2.3,2.3,0.821,16.4,72.6,184.0,0,9.85,1109.855,92.0,0,94.0,6.84,94.0,0.1,8787.614,2141669.0,2.3,2.3,0.821,16.4,13.464,0.001,
Latvia,2008,Developed,71.9,199.0,0,11.84,253.402,93.0,58.1,0,94.0,6.63,94.0,0.1,16348.531,2177322.0,2.3,2.4,0.819,16.3,71.9,199.0,0,11.84,253.402,93.0,0,94.0,6.63,94.0,0.1,8787.614,2177322.0,2.3,2.4,0.819,16.3,13.35,0.0,
Latvia,2007,Developed,78.0,221.0,0,12.12,170.988,91.0,57.7,0,94.0,7.1,94.0,0.1,1444.159,22325.0,2.4,2.4,0.814,16.2,78.0,221.0,0,12.12,170.988,91.0,0,94.0,7.1,94.0,0.1,1444.159,22325.0,2.4,2.4,0.814,16.2,13.187,0.005,
Latvia,2005,Developed,76.0,216.0,0,9.92,86.926,99.0,57.0,0,99.0,6.37,99.0,0.1,7558.743,2238799.0,2.5,2.5,0.791,15.9,76.0,216.0,0,9.92,86.926,99.0,0,99.0,6.37,99.0,0.1,7558.743,2238799.0,2.5,2.5,0.791,15.9,12.577,0.001,
Latvia,2004,Developed,71.0,26.0,0,8.81,80.033,98.0,56.6,0,99.0,6.51,99.0,0.1,6351.812,2263122.0,2.5,2.6,0.776,15.5,71.0,26.0,0,8.81,80.033,98.0,0,99.0,6.51,99.0,0.1,6351.812,2263122.0,2.5,2.6,0.776,15.5,12.028,0.001,
Latvia,2003,Developed,78.0,29.0,0,8.24,478.064,98.0,56.3,0,98.0,6.15,98.0,0.1,5134.957,2287955.0,2.6,2.6,0.761,15.2,78.0,29.0,0,8.24,478.064,98.0,0,98.0,6.15,98.0,0.1,5134.957,2287955.0,2.6,2.6,0.761,15.2,11.567,0.001,
Latvia,2002,Developed,73.0,219.0,0,7.44,376.457,98.0,56.0,0,98.0,6.29,97.0,0.1,4132.349,231173.0,2.7,2.7,0.746,14.8,73.0,219.0,0,7.44,376.457,98.0,0,98.0,6.29,97.0,0.1,4132.349,231173.0,2.7,2.7,0.746,14.8,11.041,0.002,
Latvia,2001,Developed,69.9,228.0,0,6.68,332.275,96.0,55.7,0,97.0,6.17,97.0,0.1,3572.851,233717.0,2.8,2.8,0.728,14.2,69.9,228.0,0,6.68,332.275,96.0,0,97.0,6.17,97.0,0.1,3572.851,233717.0,2.8,2.8,0.728,14.2,10.338,0.002,
Latvia,2000,Developed,71.0,218.0,0,7.13,291.017,95.0,55.4,0,96.0,6.0,96.0,0.1,3352.731,236755.0,2.8,2.8,0.716,13.7,71.0,218.0,0,7.13,291.017,95.0,0,96.0,6.0,96.0,0.1,3352.731,236755.0,2.8,2.8,0.716,13.7,9.809,0.002,
Lebanon,2014,Developing,74.8,99.0,1,1.32,140.377,81.0,65.4,1,75.0,6.39,81.0,0.1,8161.461,563279.0,4.8,4.9,0.763,13.3,74.8,99.0,1,1.32,140.377,81.0,1,75.0,6.39,81.0,0.1,8161.461,563279.0,4.8,4.9,0.763,13.3,10.148,0.001,99.0
Lebanon,2013,Developing,74.9,97.0,1,1.29,14.556,81.0,64.9,1,75.0,6.63,81.0,0.1,846.285,527612.0,4.8,4.8,0.766,13.3,74.9,97.0,1,1.29,14.556,81.0,1,75.0,6.63,81.0,0.1,846.285,527612.0,4.8,4.8,0.766,13.3,10.188,0.008,97.0
Lebanon,2012,Developing,75.0,93.0,1,1.53,151.153,81.0,64.4,1,75.0,6.99,81.0,0.1,8787.947,491644.0,4.8,4.8,0.763,13.3,75.0,93.0,1,1.53,151.153,81.0,1,75.0,6.99,81.0,0.1,8787.614,491644.0,4.8,4.8,0.763,13.3,10.148,0.001,93.0
Lebanon,2011,Developing,75.0,93.0,1,1.57,835.063,81.0,64.0,1,75.0,7.12,81.0,0.1,8734.965,4588368.0,4.7,4.7,0.758,13.2,75.0,93.0,1,1.57,835.063,81.0,1,75.0,7.12,81.0,0.1,8734.965,4588368.0,4.7,4.7,0.758,13.2,10.006,0.001,93.0
Lebanon,2010,Developing,74.9,94.0,1,1.58,805.396,81.0,63.5,1,75.0,7.19,81.0,0.1,8763.826,4337141.0,4.7,4.7,0.752,13.3,74.9,94.0,1,1.58,805.396,81.0,1,75.0,7.19,81.0,0.1,8763.826,4337141.0,4.7,4.7,0.752,13.3,10.002,0.001,94.0
Lebanon,2008,Developing,74.5,98.0,1,1.67,69.139,81.0,62.5,1,75.0,8.7,81.0,0.1,712.776,411147.0,4.7,4.7,0.74,13.1,74.5,98.0,1,1.67,69.139,81.0,1,75.0,8.7,81.0,0.1,712.776,411147.0,4.7,4.7,0.74,13.1,9.694,0.012,98.0
Lebanon,2007,Developing,74.4,98.0,1,1.72,8.907,8.0,61.9,1,75.0,8.9,8.0,0.1,614.271,486466.0,4.7,4.6,0.731,12.9,74.4,98.0,1,1.72,8.907,18.0,1,75.0,8.9,45.0,0.1,614.271,486466.0,4.7,4.6,0.731,12.9,9.43,0.014,98.0
Lebanon,2006,Developing,74.1,1.0,1,1.82,534.58,78.0,61.4,1,75.0,8.83,78.0,0.1,5372.659,45735.0,4.7,4.6,0.733,13.2,74.1,1.0,1,1.82,534.58,78.0,1,75.0,8.83,78.0,0.1,5372.659,45735.0,4.7,4.6,0.733,13.2,9.676,0.002,1.0
Lebanon,2005,Developing,73.9,11.0,1,1.94,630.054,77.0,6.8,1,74.0,8.42,77.0,0.1,5339.441,3986852.0,4.7,4.6,0.0,13.7,73.9,11.0,1,1.94,630.054,77.0,1,74.0,8.42,77.0,0.1,5339.441,3986852.0,4.7,4.6,0.27,13.7,3.699,0.002,11.0
Lebanon,2004,Developing,73.7,13.0,1,2.1,618.361,75.0,6.2,1,74.0,8.91,75.0,0.1,5424.224,3863267.0,4.7,4.6,0.0,14.2,73.7,13.0,1,2.1,618.361,75.0,1,74.0,8.91,75.0,0.1,5424.224,3863267.0,4.7,4.6,0.27,14.2,3.834,0.002,13.0
Lebanon,2003,Developing,73.5,15.0,1,2.19,527.918,74.0,59.7,1,74.0,9.3,74.0,0.1,5425.67,371464.0,4.8,4.7,0.0,14.8,73.5,15.0,1,2.19,527.918,74.0,1,74.0,9.3,74.0,0.1,5425.67,371464.0,4.8,4.7,0.27,14.8,3.996,0.002,15.0
Lebanon,2002,Developing,73.2,17.0,1,1.98,70.132,77.0,59.1,1,77.0,1.5,77.0,0.1,5436.595,3522837.0,4.8,4.7,0.0,15.2,73.2,17.0,1,1.98,70.132,77.0,1,77.0,1.5,77.0,0.1,5436.595,3522837.0,4.8,4.7,0.27,15.2,4.104,0.0,17.0
