Adult Mortality,Alcohol,percentage expenditure,BMI,Polio,Diphtheria,HIV/AIDS,GDP,thinness 10-19 years,Income composition of resources,Schooling,Economic_health_index,Health_expenditure_ratio,Mortality_rate_ratio
277.0,0.01,0.0,2.1,76.0,75.0,1.5,0.174,1.0,0.675,12.3,8.302,21.638,0.874
227.0,0.01,31.502,18.5,56.0,67.0,0.6,0.042,1.0,0.341,5.3,1.807,142.119,2.551
234.0,0.01,89.958,17.2,75.0,77.0,0.6,0.057,1.5,0.435,8.4,3.654,85.552,1.158
377.0,0.01,59.487,19.2,87.0,91.0,5.1,0.035,6.5,0.466,10.7,4.986,321.814,9.425
147.0,0.01,917.468,32.3,98.0,98.0,0.1,0.965,7.0,0.765,14.7,11.246,4.994,11.024000000000001
259.0,5.95,63.832,41.8,64.0,63.0,2.4,0.067,4.2,0.462,8.4,3.881,87.811,11.773
172.0,2.1,17.814,18.5,98.0,98.0,0.1,0.025,15.4,0.731,13.3,9.722,135.85,43.0
276.0,0.59,84.634,2.2,77.0,73.0,1.6,0.07,9.0,0.385,7.1,2.734,98.334,2.968
272.0,0.09,35.029,17.3,7.0,7.0,0.1,0.037,7.9,0.0,8.2,0.0,94.988,136.0
69.0,9.56,0.0,3.4,99.0,99.0,0.1,0.174,1.5,0.675,12.3,8.302,40.751,34.5
123.0,13.36,0.0,59.4,97.0,98.0,0.1,0.174,2.2,0.675,12.3,8.302,36.848,11.024000000000001
17.0,1.98,70.132,59.1,77.0,77.0,0.1,0.544,4.8,0.0,15.2,0.0,2.755,17.0
17.0,1.64,262.959,54.1,94.0,94.0,0.1,0.338,5.4,0.791,11.8,9.334,7.052,17.0
271.0,3.13,0.0,12.7,55.0,52.0,0.1,0.174,1.4,0.463,8.0,3.704,24.795,14.263
296.0,1.5,78.711,22.4,85.0,84.0,3.1,0.05,8.1,0.499,8.1,4.042,90.689,4.774
126.0,9.38,742.511,58.3,93.0,91.0,0.1,0.567,2.1,0.767,14.0,10.738,17.452,126.0
16.0,4.15,1185.412,51.4,89.0,89.0,0.1,0.525,2.0,0.727,12.6,9.16,14.889,16.0
14.0,3.63,19.605,48.6,95.0,96.0,0.2,0.036,1.4,0.696,12.9,8.978,165.634,1.556
51.0,5.55,43.366,28.5,88.0,87.0,40.7,0.035,6.5,0.508,10.5,5.334,216.53,12.75
222.0,3.65,0.0,6.5,97.0,97.0,0.1,0.934,2.3,0.805,15.0,12.075,6.133,14.8
139.0,3.58,33.175,51.2,93.0,92.0,0.6,0.051,1.8,0.722,12.8,9.242,101.618,139.0
284.0,1.76,30.86,42.9,62.0,62.0,0.1,0.036,3.4,0.394,5.5,2.167,89.656,2.606
287.0,3.65,0.0,24.3,88.0,88.0,1.0,0.055,6.5,0.484,12.0,5.808,104.115,14.35
566.0,2.75,104.314,29.2,89.0,91.0,18.2,0.092,7.6,0.453,10.8,4.892,106.18,94.333
91.0,12.25,437.106,56.1,97.0,93.0,0.1,0.253,1.2,0.867,16.3,14.132,5.539,22.75
83.0,12.22,0.0,6.1,92.0,92.0,0.1,0.174,0.7,0.675,12.3,8.302,45.801,20.75
151.0,0.51,4.104,42.6,77.0,77.0,0.1,0.007,3.1,0.642,10.4,6.677,621.186,15.1
145.0,0.01,0.0,77.3,99.0,99.0,0.1,0.174,0.1,0.675,12.3,8.302,41.325,11.024000000000001
229.0,3.65,0.0,36.3,79.0,8.0,2.7,0.74,6.1,0.694,12.6,8.744,7.744,76.333
183.0,1.54,28.521,36.4,99.0,98.0,0.3,0.04,3.3,0.607,11.3,6.859,130.855,6.1
211.0,0.68,188.711,73.4,93.0,94.0,0.1,0.136,0.2,0.574,11.8,6.773,100.577,11.024000000000001
75.0,8.97,0.0,29.1,95.0,94.0,0.1,0.174,1.5,0.675,12.3,8.302,38.225,37.5
519.0,4.21,33.347,17.5,38.0,38.0,1.5,0.023,1.1,0.302,7.0,2.114,522.371,10.812
189.0,2.02,484.719,48.6,94.0,96.0,0.4,0.33,1.2,0.616,10.6,6.53,19.162,14.538
16.0,9.45,0.0,63.8,96.0,96.0,0.1,0.174,2.5,0.789,12.6,9.941,44.424,11.024000000000001
178.0,3.65,0.0,56.1,92.0,91.0,0.2,0.413,1.6,0.678,13.2,8.95,13.867,89.0
241.0,2.58,0.359,42.0,98.0,98.0,0.1,0.002,3.3,0.0,10.4,0.0,873.418,30.125
12.0,1.39,604.87,6.2,98.0,98.0,0.1,0.428,6.5,0.722,14.7,10.613,16.367,4.0
136.0,2.56,0.0,11.8,94.0,94.0,0.2,0.174,15.1,0.618,11.3,6.983,31.912,3.886
151.0,3.54,18.093,47.2,89.0,92.0,0.3,0.032,1.4,0.688,12.8,8.806,182.989,16.778
183.0,0.01,8.758,18.2,66.0,83.0,0.2,0.013,11.0,0.546,10.8,5.897,467.13,14.077
436.0,6.21,512.589,33.7,96.0,96.0,13.4,0.572,9.2,0.63,12.1,7.623,8.231,145.333
171.0,0.14,0.0,5.7,98.0,98.0,0.1,0.174,3.6,0.606,11.0,6.666,31.854,2.085
485.0,9.89,36.606,14.2,58.0,62.0,8.9,0.029,6.6,0.427,11.6,4.953,310.079,2.957
193.0,3.0,64.606,16.4,79.0,82.0,0.2,0.146,26.9,0.58,10.8,6.264,29.609,0.129
187.0,8.43,100.966,39.9,84.0,83.0,0.1,0.584,4.0,0.0,14.8,0.0,8.966,11.024000000000001
32.0,2.98,31.069,21.3,76.0,74.0,5.7,0.048,8.7,0.394,8.8,3.467,126.872,4.571
348.0,8.33,23.966,22.7,68.0,64.0,2.0,0.048,8.5,0.527,11.4,6.008,69.187,3.446
123.0,0.51,171.366,51.7,99.0,99.0,0.1,0.289,6.4,0.589,10.3,6.067,18.733,5.125
24.0,7.04,170.633,39.6,92.0,93.0,1.1,0.195,5.7,0.622,11.7,7.277,23.984,24.0
14.0,0.15,0.0,5.6,76.0,77.0,0.1,0.174,5.5,0.614,9.1,5.587,32.888,0.378
218.0,7.56,345.904,45.0,98.0,98.0,0.3,0.395,5.5,0.633,10.3,6.52,12.915,218.0
128.0,5.91,180.379,54.4,94.0,93.0,0.1,0.428,2.7,0.755,13.5,10.192,16.941,128.0
559.0,1.18,4.27,16.6,88.0,87.0,19.3,0.003,7.1,0.387,9.7,3.754,3043.351,9.475
219.0,7.44,376.457,56.0,98.0,97.0,0.1,0.414,2.7,0.746,14.8,11.041,15.203,11.024000000000001
275.0,0.01,7.097,17.2,68.0,68.0,0.1,0.006,18.2,0.454,9.5,4.313,1270.237,2.835
113.0,8.63,0.0,64.4,93.0,96.0,0.1,0.174,0.7,0.675,12.3,8.302,87.643,3.424
76.0,2.53,199.934,58.3,93.0,93.0,0.1,0.215,1.1,0.845,15.2,12.844,33.102,76.0
218.0,4.45,13.399,19.6,85.0,88.0,0.1,0.018,1.0,0.636,11.6,7.378,181.481,2.535
84.0,1.73,292.402,55.1,94.0,93.0,0.1,0.338,5.1,0.831,13.2,10.969,13.328,84.0
286.0,0.01,1.118,36.8,96.0,95.0,2.8,0.008,7.0,0.693,12.6,8.732,767.729,143.0
14.0,0.96,7.034,73.3,84.0,82.0,0.1,0.044,0.1,0.712,14.4,10.253,103.55,11.024000000000001
325.0,1.34,91.951,28.2,46.0,46.0,4.1,0.077,6.4,0.361,2.9,1.047,74.894,162.5
16.0,6.1,687.512,54.7,96.0,97.0,0.1,0.46,1.0,0.761,13.7,10.426,14.148,5.333
74.0,2.53,22.273,58.7,93.0,92.0,0.1,0.023,1.1,0.85,15.1,12.835,323.97,74.0
26.0,0.53,30.467,75.7,95.0,99.0,0.1,0.169,0.1,0.585,11.9,6.962,8.384,11.024000000000001
526.0,2.25,1.86,18.8,83.0,81.0,15.9,0.001,7.0,0.479,10.9,5.221,5316.93,10.115
28.0,2.35,41.508,43.8,87.0,87.0,0.4,0.028,1.4,0.567,9.6,5.443,245.477,1.556
261.0,0.01,0.0,18.0,94.0,94.0,0.4,0.174,8.5,0.416,5.0,2.08,19.17,32.625
186.0,4.94,0.0,42.0,99.0,99.0,0.4,0.174,3.9,0.677,12.9,8.733,22.556,11.024000000000001
157.0,10.2,33.268,58.1,94.0,93.0,0.1,0.029,2.4,0.723,12.9,9.327,258.801,157.0
144.0,0.01,274.547,51.9,93.0,93.0,0.1,0.163,2.6,0.0,0.0,0.0,44.952,11.024000000000001
355.0,1.01,3.99,18.4,71.0,71.0,5.1,0.035,8.6,0.432,10.0,4.32,160.513,16.136
283.0,4.55,81.143,16.1,91.0,92.0,1.1,0.055,9.3,0.356,5.9,2.1,134.248,3.675
151.0,0.01,46.365,13.5,96.0,94.0,0.1,0.054,19.5,0.513,8.6,4.412,51.77,0.751
52.0,2.39,195.825,3.2,95.0,96.0,10.5,0.135,6.8,0.469,11.0,5.159,87.145,8.667
394.0,0.01,55.831,18.8,89.0,89.0,6.3,0.033,6.5,0.459,10.7,4.911,59.075,9.381
167.0,3.08,0.0,26.2,99.0,64.0,0.1,0.174,5.9,0.675,12.3,8.302,32.888,9.278
136.0,0.01,492.055,73.4,62.0,64.0,0.1,0.424,0.2,0.698,12.9,9.004,12.265,11.024000000000001
438.0,5.72,0.388,13.7,76.0,77.0,8.1,0.002,7.4,0.332,7.1,2.357,2198.707,8.111
365.0,7.8,191.654,2.4,81.0,77.0,2.5,0.353,9.1,0.488,9.0,4.392,9.594,3.017
334.0,0.34,18.93,18.1,65.0,6.0,2.8,0.039,9.5,0.325,5.1,1.658,81.5,6.302
136.0,1.41,81.727,43.9,86.0,84.0,0.1,0.118,6.8,0.588,10.0,5.88,41.77,11.333
211.0,2.06,52.124,55.9,98.0,98.0,0.1,0.375,4.1,0.695,14.0,9.73,10.228,11.024000000000001
138.0,10.03,0.0,52.6,99.0,99.0,0.1,0.174,1.4,0.776,13.8,10.709,41.382,11.024000000000001
198.0,2.14,445.442,46.5,92.0,92.0,0.4,0.264,1.3,0.596,10.4,6.198,25.736,13.2
142.0,0.56,100.364,48.2,97.0,97.0,0.1,0.195,6.5,0.561,9.6,5.386,26.765,5.259
246.0,3.68,0.0,14.9,5.0,49.0,0.2,0.174,1.0,0.494,8.7,4.298,24.795,15.375
32.0,4.05,15.799,22.4,66.0,6.0,3.0,0.018,8.1,0.377,10.0,3.77,107.02,2.133
148.0,4.26,42.18,49.8,89.0,89.0,0.1,0.027,2.4,0.658,11.3,7.435,196.694,7.789
138.0,2.31,191.727,19.8,99.0,99.0,0.1,0.282,15.3,0.739,13.5,9.976,12.153,34.5
139.0,0.02,0.0,49.4,99.0,98.0,0.1,0.174,7.4,0.692,11.4,7.889,34.15,4.633
177.0,0.15,0.0,51.8,97.0,97.0,0.1,0.174,3.4,0.617,11.2,6.91,34.265,2.36
72.0,8.4,864.95,63.6,89.0,91.0,0.1,0.478,0.5,0.898,15.9,14.278,23.37,36.0
93.0,4.2,150.889,52.4,89.0,89.0,0.1,0.061,1.9,0.734,12.8,9.395,136.778,93.0
194.0,4.55,516.711,34.4,91.0,91.0,1.2,0.695,6.6,0.715,11.8,8.437,6.335,194.0
344.0,4.56,23.102,12.5,62.0,62.0,3.6,0.023,11.2,0.0,3.5,0.0,207.095,3.699
88.0,5.37,437.062,55.1,99.0,99.0,0.1,0.444,1.4,0.738,13.3,9.815,12.852,88.0
286.0,0.62,20.98,16.5,96.0,96.0,0.7,0.058,8.8,0.405,5.0,2.025,61.851,35.75
119.0,0.45,430.718,53.9,95.0,95.0,0.1,0.447,5.9,0.714,13.6,9.71,11.457,4.958
312.0,3.65,0.0,24.3,47.0,42.0,0.7,0.043,6.6,0.675,12.3,8.302,134.507,3.9
33.0,6.1,50.286,35.6,54.0,48.0,4.8,0.039,4.6,0.444,8.0,3.552,139.498,1.269
16.0,8.82,0.0,68.0,93.0,94.0,0.1,0.174,0.7,0.675,12.3,8.302,98.72,0.571
186.0,3.65,0.0,5.6,9.0,74.0,0.4,0.393,1.2,0.637,10.7,6.816,14.586,15.5
126.0,13.15,650.957,55.2,94.0,94.0,0.1,0.525,2.0,0.749,12.3,9.213,13.632,11.024000000000001
453.0,1.56,40.452,19.8,45.0,42.0,7.3,0.045,9.1,0.345,6.4,2.208,79.73,18.12
18.0,13.28,146.861,58.2,99.0,99.0,0.1,0.126,2.1,0.793,15.3,12.133,69.847,18.0
188.0,1.1,29.521,46.4,94.0,9.0,0.1,0.127,1.2,0.492,9.3,4.576,58.688,11.024000000000001
383.0,3.65,0.0,42.9,93.0,93.0,3.8,0.174,3.4,0.0,0.0,0.0,32.888,8.511
17.0,4.38,4.484,53.0,98.0,88.0,0.1,0.034,3.4,0.705,13.2,9.306,181.342,17.0
266.0,0.01,0.0,26.0,96.0,97.0,1.6,0.174,7.6,0.445,8.9,3.96,37.25,53.2
161.0,7.07,0.0,52.2,97.0,97.0,0.1,0.174,3.5,0.717,13.3,9.536,29.903,11.024000000000001
136.0,3.01,0.0,12.3,92.0,92.0,0.2,0.174,14.9,0.625,11.4,7.125,39.603,3.886
278.0,1.8,109.705,19.5,97.0,96.0,3.4,0.099,8.1,0.53,11.1,5.883,52.969,3.233
235.0,0.87,59.979,19.0,71.0,7.0,0.4,0.044,7.4,0.506,10.2,5.161,78.103,5.595
88.0,3.65,0.0,55.8,74.0,82.0,0.1,0.458,2.3,0.747,14.2,10.607,12.509,11.024000000000001
124.0,10.8,196.303,51.8,93.0,92.0,0.1,0.148,2.2,0.824,14.7,12.113,57.904,11.024000000000001
268.0,7.84,7.896,32.5,85.0,82.0,4.7,0.006,9.9,0.612,11.5,7.038,1585.399,67.0
438.0,5.2,735.709,3.2,85.0,91.0,15.7,0.394,5.1,0.526,11.2,5.891,21.858,146.0
228.0,6.68,332.275,55.7,97.0,97.0,0.1,0.358,2.8,0.728,14.2,10.338,17.249,11.024000000000001
121.0,2.76,57.103,46.5,83.0,87.0,0.1,0.073,3.0,0.673,11.7,7.874,106.614,60.5
189.0,6.17,301.36,21.7,98.0,98.0,0.5,0.266,9.0,0.674,11.9,8.021,13.183,11.812
235.0,0.41,3.422,14.6,84.0,79.0,0.4,0.014,13.3,0.435,7.6,3.306,175.651,2.448
164.0,0.01,0.397,11.2,83.0,83.0,0.1,0.0,2.5,0.476,7.7,3.665,8818.476,0.586
48.0,6.66,33.303,14.5,96.0,96.0,8.1,0.021,7.0,0.359,7.6,2.728,300.011,1.043
188.0,6.13,340.024,44.1,71.0,72.0,2.5,0.287,3.8,0.656,12.3,8.069,19.51,20.889
183.0,1.59,34.419,37.0,99.0,99.0,0.3,0.046,3.2,0.613,11.6,7.111,110.083,6.31
271.0,2.91,122.121,43.0,98.0,99.0,0.1,0.134,2.2,0.649,12.7,8.242,35.052,135.5
166.0,3.13,0.0,28.7,99.0,92.0,0.1,0.174,5.5,0.675,12.3,8.302,32.888,13.833
196.0,0.26,11.839,23.2,89.0,92.0,0.3,0.015,9.9,0.474,8.7,4.124,305.822,7.0
114.0,9.89,0.0,57.8,98.0,98.0,0.1,0.174,1.2,0.838,15.0,12.57,45.916,11.024000000000001
171.0,11.07,0.0,58.7,94.0,95.0,0.1,0.174,2.5,0.788,12.4,9.771,39.775,11.024000000000001
64.0,2.33,65.79,17.6,85.0,83.0,18.2,0.043,7.3,0.443,10.2,4.519,191.043,1.032
165.0,6.2,520.764,24.6,98.0,98.0,0.4,0.398,8.6,0.687,12.3,8.45,8.951,11.786
17.0,0.01,447.37,57.8,7.0,68.0,0.1,0.693,5.3,0.659,10.3,6.788,8.537,0.436
181.0,7.22,51.252,45.7,94.0,94.0,0.1,0.045,3.5,0.699,12.8,8.947,132.206,11.024000000000001
13.0,2.1,618.361,6.2,74.0,75.0,0.1,0.543,4.7,0.0,14.2,0.0,16.405,13.0
142.0,0.17,0.0,5.1,8.0,78.0,0.1,0.174,5.6,0.607,8.7,5.281,32.888,3.838
211.0,11.48,7.806,54.6,94.0,94.0,0.1,0.054,2.3,0.791,15.4,12.181,90.039,11.024000000000001
39.0,1.02,121.481,3.6,72.0,72.0,3.7,0.097,5.8,0.405,4.3,1.742,77.675,19.5
95.0,11.28,507.306,59.4,96.0,95.0,0.1,0.375,0.8,0.878,18.6,16.331,24.811,95.0
16.0,10.48,456.34,59.7,97.0,96.0,0.1,0.39,2.2,0.745,13.5,10.058,20.008,16.0
258.0,1.84,165.93,2.7,94.0,87.0,3.0,0.123,7.9,0.541,11.1,6.005,45.305,3.185
437.0,4.07,0.0,18.6,91.0,9.0,9.4,0.174,7.6,0.675,12.3,8.302,39.373,3.014
432.0,1.43,36.298,15.9,73.0,73.0,13.2,0.046,8.7,0.461,8.9,4.103,93.678,3.857
67.0,1.92,1079.894,23.1,96.0,96.0,0.1,0.651,13.9,0.663,11.8,7.823,12.464,11.024000000000001
8.0,4.51,428.749,57.2,98.0,98.0,0.1,0.458,1.2,0.761,14.2,10.806,12.834,8.0
611.0,2.61,46.83,17.1,86.0,85.0,18.6,0.038,7.4,0.424,9.8,4.155,173.91,8.729
86.0,3.65,0.0,66.1,97.0,97.0,0.1,0.174,1.8,0.675,12.3,8.302,32.888,11.024000000000001
184.0,2.42,653.693,54.7,92.0,92.0,0.2,0.39,1.6,0.675,13.2,8.91,17.819,92.0
19.0,1.17,262.818,49.7,96.0,96.0,0.1,0.235,6.5,0.662,13.3,8.805,22.65,3.8
238.0,2.86,186.101,4.0,98.0,97.0,0.1,0.145,3.4,0.0,10.3,0.0,29.561,29.75
81.0,5.89,749.682,54.6,93.0,93.0,0.1,0.437,0.8,0.916,17.1,15.664,22.031,11.024000000000001
189.0,0.05,43.179,16.7,8.0,7.0,0.1,0.09,11.0,0.608,10.6,6.445,25.241,0.851
271.0,1.76,30.723,24.9,94.0,94.0,2.1,0.019,7.3,0.542,10.4,5.637,278.877,4.517
263.0,0.96,2.587,16.1,9.0,89.0,0.3,0.02,18.0,0.0,8.8,0.0,224.889,263.0
158.0,1.24,40.491,65.5,91.0,91.0,0.1,0.026,0.1,0.676,13.7,9.261,181.285,11.024000000000001
411.0,0.01,54.56,22.7,91.0,91.0,0.9,0.056,7.9,0.401,9.1,3.649,200.309,11.743
314.0,0.01,196.668,22.8,78.0,86.0,4.3,0.174,6.3,0.57,12.5,7.125,28.678,7.659
1.0,3.65,0.0,61.2,98.0,98.0,0.1,0.383,6.5,0.723,14.6,10.556,14.947,0.333
142.0,9.99,0.0,45.2,98.0,98.0,0.1,0.174,4.3,0.735,13.0,9.555,47.925,11.024000000000001
22.0,6.29,24.445,52.3,95.0,95.0,0.1,0.129,2.4,0.789,15.0,11.835,33.878,4.4
144.0,4.38,531.981,5.5,93.0,93.0,0.1,0.339,2.4,0.658,11.1,7.304,17.168,8.0
19.0,0.06,102.633,2.5,77.0,73.0,0.2,0.186,1.8,0.638,11.0,7.018,16.691,0.101
578.0,2.46,8.37,18.0,84.0,83.0,17.6,0.005,7.2,0.456,10.5,4.788,1418.339,9.797
158.0,4.13,14.589,44.3,9.0,89.0,0.3,0.019,1.6,0.67,12.4,8.308,200.651,15.8
267.0,6.79,180.354,56.1,99.0,99.0,1.0,0.137,2.7,0.7,14.6,10.22,48.322,44.5
525.0,1.27,74.345,16.9,92.0,91.0,16.9,0.037,7.0,0.4,9.6,3.84,45.727,9.052
329.0,0.01,54.374,26.7,49.0,5.0,0.9,0.046,6.7,0.426,9.9,4.217,30.599,29.909
232.0,0.01,796.873,33.3,84.0,84.0,3.7,0.576,9.5,0.619,11.5,7.118,14.313,58.0
126.0,1.29,103.524,58.5,9.0,9.0,0.1,0.083,5.0,0.687,11.9,8.175,69.618,3.706
187.0,0.01,22.394,17.4,71.0,68.0,0.1,0.05,21.8,0.457,5.5,2.514,55.311,0.395
128.0,4.09,0.0,16.7,96.0,95.0,0.1,0.174,14.3,0.675,12.5,8.438,44.194,3.657
166.0,2.49,6.649,29.7,99.0,99.0,0.1,0.008,7.4,0.728,13.6,9.901,560.377,11.024000000000001
183.0,2.73,119.457,4.7,99.0,99.0,0.2,0.138,3.0,0.657,11.9,7.818,38.741,7.957
144.0,9.5,79.415,55.5,99.0,99.0,0.1,0.082,2.3,0.797,14.8,11.796,75.526,48.0
196.0,3.65,0.0,62.3,99.0,99.0,0.1,0.596,1.9,0.798,15.6,12.449,9.619,11.024000000000001
157.0,7.01,0.0,53.1,97.0,98.0,0.1,0.174,3.5,0.72,13.3,9.576,49.532,11.024000000000001
19.0,0.06,5.382,19.0,79.0,72.0,0.1,0.013,1.9,0.629,11.1,6.982,222.396,0.095
167.0,6.89,0.0,54.7,81.0,65.0,0.1,0.174,1.7,0.684,11.0,7.524,28.296,13.917
22.0,7.57,497.472,44.1,97.0,97.0,0.3,0.379,5.6,0.63,10.6,6.678,17.333,22.0
232.0,0.01,227.835,42.9,93.0,93.0,0.3,0.196,3.4,0.478,7.0,3.346,43.021,2.636
359.0,3.65,0.0,42.9,93.0,93.0,4.0,0.156,3.4,0.0,0.0,0.0,36.658,8.756
78.0,10.17,347.187,58.2,9.0,9.0,0.1,0.217,0.7,0.897,20.4,18.299,40.52,39.0
14.0,8.82,0.0,69.1,93.0,95.0,0.1,0.174,0.8,0.675,12.3,8.302,98.376,0.519
16.0,5.16,8.24,51.5,95.0,95.0,0.1,0.042,2.8,0.703,12.9,9.069,200.579,11.024000000000001
119.0,0.01,306.182,51.5,97.0,94.0,0.1,0.79,2.8,0.752,12.2,9.174,8.099,19.833
65.0,9.23,96.859,58.6,97.0,97.0,0.1,0.052,1.0,0.906,16.9,15.311,24.879,65.0
63.0,8.96,1047.37,59.9,97.0,97.0,0.1,0.536,1.0,0.911,17.2,15.669,2.854,63.0
225.0,6.71,0.0,47.2,98.0,97.0,0.1,0.174,3.4,0.675,12.3,8.302,47.695,225.0
323.0,1.44,0.0,16.5,52.0,54.0,2.1,0.174,11.7,0.675,12.3,8.302,19.17,0.979
121.0,3.82,79.116,53.5,84.0,83.0,0.1,0.644,1.2,0.737,14.0,10.318,14.221,17.286
155.0,13.45,0.0,4.4,85.0,85.0,0.1,0.174,4.3,0.694,12.4,8.606,36.561,11.024000000000001
16.0,3.65,0.0,66.1,97.0,97.0,0.1,0.198,4.9,0.764,14.5,11.078,28.924,0.889
451.0,0.01,52.378,21.6,23.0,23.0,5.1,0.034,8.5,0.37,7.1,2.627,113.571,19.609
648.0,1.99,5.301,26.4,9.0,9.0,33.8,0.006,1.2,0.44,10.5,4.62,1148.959,92.571
295.0,6.78,7.41,16.5,98.0,97.0,5.0,0.004,6.8,0.424,10.1,4.282,1963.345,9.833
351.0,1.0,1.995,17.5,58.0,59.0,5.3,0.003,9.0,0.428,9.7,4.152,1728.25,15.955
114.0,8.21,0.0,6.1,9.0,94.0,0.1,0.174,0.8,0.675,12.3,8.302,78.632,3.455
97.0,4.27,39.225,26.5,99.0,97.0,0.1,0.348,4.5,0.672,11.9,7.997,13.208,0.315
171.0,1.76,0.0,66.4,85.0,85.0,0.1,0.174,0.2,0.633,11.5,7.28,79.378,11.024000000000001
336.0,1.24,77.096,2.9,78.0,78.0,4.3,0.05,7.5,0.442,10.6,4.685,133.125,15.273
218.0,7.49,466.669,41.6,97.0,98.0,0.3,0.272,5.6,0.618,10.5,6.489,26.921,218.0
169.0,8.05,0.0,54.1,87.0,7.0,0.1,0.174,1.8,0.672,10.4,6.989,29.903,14.083
22.0,6.32,293.02,46.1,65.0,79.0,2.3,0.237,3.6,0.665,12.4,8.246,23.286,2.75
17.0,0.01,151.105,36.2,99.0,99.0,0.1,0.156,5.7,0.766,13.2,10.111,21.621,11.024000000000001
268.0,0.01,662.802,37.3,96.0,95.0,2.3,0.751,6.7,0.697,12.6,8.782,7.205,134.0
17.0,11.45,0.0,25.2,99.0,97.0,0.1,0.174,1.6,0.675,12.3,8.302,27.32,4.25
218.0,0.21,31.932,13.4,8.0,8.0,0.2,0.029,17.8,0.463,9.3,4.306,203.354,4.638
72.0,10.82,842.277,52.3,95.0,93.0,0.1,0.48,0.6,0.889,15.0,13.335,4.019,11.024000000000001
433.0,3.97,49.837,21.2,81.0,84.0,1.7,0.039,8.5,0.375,8.5,3.188,333.627,10.31
163.0,3.99,84.175,43.6,83.0,87.0,0.3,0.145,1.6,0.668,12.4,8.283,23.278,14.818
16.0,8.67,0.0,67.5,94.0,96.0,0.1,0.174,0.7,0.675,12.3,8.302,101.016,0.552
6.0,5.65,2.819,27.1,87.0,85.0,50.6,0.002,8.2,0.493,9.1,4.486,2674.728,1.5
267.0,3.65,0.0,27.4,8.0,8.0,2.8,0.174,7.5,0.59,11.1,6.549,32.888,26.7
2.0,0.99,240.485,43.0,99.0,99.0,0.1,0.095,1.3,0.47,8.4,3.948,70.214,11.024000000000001
192.0,0.01,200.66,29.3,97.0,97.0,0.2,0.162,5.7,0.559,11.0,6.149,60.229,11.024000000000001
142.0,0.01,62.659,15.2,94.0,94.0,0.1,0.076,18.9,0.535,8.9,4.762,47.542,0.882
125.0,5.72,631.125,51.1,98.0,88.0,0.1,0.536,2.1,0.744,12.9,9.598,13.07,62.5
164.0,0.01,71.509,38.2,96.0,94.0,0.2,0.095,3.6,0.613,11.1,6.804,66.939,13.667
99.0,0.55,19.159,55.5,99.0,99.0,0.1,0.029,6.3,0.623,11.6,7.227,209.508,4.5
137.0,2.19,0.0,1.4,96.0,99.0,0.2,0.174,15.6,0.592,10.9,6.453,27.779,3.703
181.0,2.48,591.776,54.1,93.0,92.0,0.3,0.383,1.6,0.67,13.2,8.844,17.483,90.5
187.0,6.72,643.704,27.6,96.0,96.0,0.1,0.767,6.2,0.714,12.2,8.711,5.799,11.024000000000001
189.0,6.66,582.803,48.5,98.0,98.0,0.1,0.468,3.5,0.702,12.5,8.775,11.646,11.024000000000001
513.0,0.01,168.135,3.8,93.0,95.0,9.0,0.128,6.4,0.479,11.0,5.269,86.901,85.5
326.0,1.18,106.035,29.8,64.0,64.0,4.0,0.086,6.0,0.388,3.7,1.436,78.249,163.0
283.0,1.81,28.881,42.9,66.0,66.0,0.2,0.038,3.4,0.399,5.6,2.234,78.628,2.62
21.0,4.9,251.659,41.4,96.0,96.0,0.4,0.342,3.7,0.677,11.8,7.989,13.146,11.024000000000001
137.0,3.65,0.0,65.7,91.0,91.0,0.1,0.7,1.9,0.792,15.0,11.88,8.182,137.0
294.0,2.26,0.0,2.9,94.0,95.0,3.0,0.174,9.2,0.412,7.8,3.214,28.525,49.0
75.0,8.2,771.182,61.9,95.0,95.0,0.1,0.439,0.5,0.891,15.8,14.078,22.199,37.5
162.0,9.34,0.0,62.0,97.0,98.0,0.1,0.174,2.5,0.788,12.6,9.929,43.793,11.024000000000001
251.0,0.01,9.804,24.1,8.0,8.0,1.3,0.084,7.4,0.458,10.0,4.58,58.02,6.436
192.0,2.4,380.963,45.2,85.0,85.0,0.4,0.249,1.3,0.578,10.1,5.838,27.524,12.0
22.0,0.2,2.791,12.9,76.0,78.0,0.1,0.025,18.0,0.457,9.2,4.204,217.069,0.44
191.0,0.01,225.731,3.1,95.0,95.0,0.2,0.182,5.6,0.562,11.1,6.238,45.799,11.024000000000001
151.0,12.68,0.0,41.3,99.0,99.0,0.1,0.174,4.3,0.707,12.8,9.05,39.086,11.024000000000001
16.0,7.02,0.0,5.3,96.0,96.0,0.1,0.174,3.5,0.712,13.3,9.47,28.64,11.024000000000001
161.0,7.55,0.0,55.9,83.0,86.0,0.1,0.174,1.7,0.687,11.6,7.969,27.435,14.636
654.0,2.61,71.156,27.9,88.0,89.0,34.1,0.092,8.8,0.437,10.7,4.676,77.764,109.0
178.0,9.62,37.823,52.4,98.0,98.0,0.1,0.213,3.7,0.714,12.0,8.568,21.489,35.6
2.0,0.28,10.207,22.7,83.0,91.0,0.4,0.013,1.0,0.463,8.3,3.843,319.281,0.069
338.0,0.18,2.395,17.7,61.0,57.0,2.9,0.004,9.7,0.338,5.9,1.994,969.923,6.145
