year,selling_price,fuel,seller_type,transmission,owner,brand,km_dr_gr,mpow_val_d
2016,400000,0,0,0,1,1,3,75.0
2017,800000,0,0,0,1,1,1,75.0
2018,950000,0,0,0,1,1,2,100.0
2013,300000,0,0,0,4,1,3,75.0
2017,530000,1,0,0,1,1,1,75.0
2013,350000,0,0,0,3,0,3,75.0
2008,168000,1,0,1,1,1,1,175.0
2016,240000,1,0,0,2,1,1,50.0
2008,110000,1,0,0,4,1,2,75.0
2016,850000,0,0,0,1,1,3,100.0
2018,2064000,0,0,0,1,1,0,150.0
2018,950000,0,0,0,1,1,0,100.0
2013,200000,1,0,0,3,1,2,50.0
2017,660000,0,0,0,1,1,0,75.0
2013,420000,0,0,0,2,1,1,100.0
2010,150000,1,0,0,1,1,0,75.0
2013,175000,0,0,0,2,0,2,50.0
2018,750000,1,0,1,1,1,0,100.0
2014,425000,0,0,0,1,1,2,75.0
2015,790000,0,0,0,3,1,3,75.0
2011,830000,0,0,0,3,1,3,100.0
2015,650000,0,0,0,2,1,2,100.0
2015,780000,0,0,0,3,1,3,75.0
2010,180000,1,0,0,2,1,1,75.0
2019,869999,0,0,0,1,1,1,100.0
2017,630000,1,0,0,2,1,0,75.0
2008,150000,1,0,0,2,1,1,125.0
2016,315000,1,0,0,1,1,0,50.0
2011,189000,0,0,0,2,1,2,75.0
2014,580000,0,0,0,1,1,3,75.0
2018,825000,0,0,0,1,1,0,100.0
2016,650000,0,0,0,2,1,1,150.0
2004,50000,1,0,0,2,1,1,100.0
2011,200000,1,0,0,2,1,3,75.0
2013,135000,0,0,0,3,1,3,75.0
2017,680000,0,0,0,1,1,2,100.0
2017,670000,0,0,0,1,1,2,100.0
2010,1000000,0,0,1,1,2,1,225.0
2010,240000,1,0,0,2,1,2,75.0
2014,555000,0,0,0,2,1,3,150.0
2013,455000,0,0,0,1,1,2,100.0
2016,700000,0,0,1,1,1,2,75.0
2016,220000,1,0,1,1,1,0,25.0
2014,160000,0,0,0,1,1,3,75.0
2013,225000,0,0,0,2,0,3,75.0
2008,140000,0,0,0,2,1,3,75.0
2014,600000,0,0,0,2,1,2,75.0
2015,1000000,0,0,0,1,1,0,150.0
2008,65000,1,0,0,3,0,3,50.0
2019,500000,1,0,0,1,1,0,75.0
2017,1150000,0,1,0,1,1,1,150.0
2019,950000,0,1,0,1,1,0,100.0
2012,250000,0,1,0,1,1,3,75.0
2004,400000,0,1,0,1,1,2,150.0
2008,1100000,0,0,1,2,2,3,175.0
2017,600000,0,0,0,1,1,0,75.0
2017,509999,1,0,0,1,1,1,75.0
2016,395000,1,0,0,3,1,1,100.0
2017,250000,1,0,0,1,1,1,50.0
2019,906000,0,0,0,1,1,0,100.0
2011,160000,0,0,0,1,1,2,75.0
2012,300000,1,0,0,1,1,2,75.0
2010,60000,1,0,0,4,1,3,50.0
2014,400000,1,0,0,2,1,3,75.0
2018,450000,1,1,0,1,1,0,75.0
2014,465000,0,0,0,2,1,2,50.0
2012,325000,0,0,0,2,1,2,75.0
2008,150000,1,0,0,2,1,2,50.0
2014,250000,1,0,0,1,1,0,50.0
2011,175000,1,0,0,1,1,1,50.0
2010,175000,1,0,0,1,1,1,50.0
2006,150000,1,0,0,2,1,2,100.0
2018,797000,0,0,0,1,1,1,75.0
2019,800000,1,0,0,1,1,0,75.0
2019,750000,0,0,0,1,1,1,50.0
2011,400000,0,0,0,2,1,3,125.0
2012,160000,1,0,0,1,1,3,50.0
2016,700000,0,0,0,1,1,2,50.0
2010,160000,1,0,0,3,1,1,50.0
2012,400000,0,0,0,1,1,3,100.0
2013,451000,0,0,0,1,1,3,75.0
2002,40000,1,0,0,1,1,2,25.0
2012,300000,0,0,0,3,1,2,100.0
2017,421000,1,0,0,2,1,1,75.0
2016,950000,0,0,0,1,1,1,100.0
2009,360000,1,0,1,2,1,1,100.0
2008,235000,0,0,0,1,1,3,75.0
2014,1850000,0,0,1,2,2,1,200.0
2015,1900000,0,0,1,1,1,3,175.0
2017,700000,1,0,0,1,1,0,100.0
2017,1650000,0,1,0,1,1,2,175.0
2012,376000,1,0,0,1,1,0,75.0
2017,875000,0,1,0,1,1,2,100.0
2014,459999,1,1,0,2,1,1,75.0
2018,755000,0,1,0,1,1,1,75.0
2019,6223000,1,1,1,0,2,0,200.0
2019,5923000,1,1,1,0,2,0,200.0
2019,6523000,1,1,1,0,2,0,200.0
2010,1050000,0,0,0,2,1,3,175.0
2015,1050000,0,0,0,2,1,3,150.0
2018,800000,1,0,1,1,1,0,75.0
2015,600000,0,0,0,2,1,0,75.0
2017,530000,1,0,0,1,1,1,75.0
2015,450000,1,0,0,1,1,2,75.0
2011,235000,1,0,0,1,1,1,75.0
2013,550000,0,0,0,1,1,3,75.0
2013,395000,1,0,1,2,1,0,100.0
2008,150000,0,0,0,1,1,3,75.0
2008,122000,0,0,0,2,0,1,50.0
2009,160000,1,0,0,3,1,0,75.0
2007,110000,1,0,0,2,1,3,50.0
2014,360000,0,0,0,1,1,2,75.0
2011,260000,0,0,0,3,1,2,100.0
2007,128000,1,0,0,2,1,1,50.0
2015,600000,0,0,0,2,1,2,125.0
2010,800000,0,0,0,2,1,3,175.0
2019,675000,0,0,0,1,1,0,75.0
2010,300000,1,0,0,1,1,1,100.0
2009,125000,1,0,0,1,1,2,25.0
2017,550000,1,0,0,1,1,0,75.0
2007,150000,1,0,0,3,1,2,50.0
2017,891000,0,0,0,1,1,2,125.0
2015,1050000,0,0,0,1,1,2,100.0
2018,750000,1,0,0,1,1,0,100.0
2012,380000,1,0,0,1,1,0,75.0
2013,800000,0,0,0,2,1,3,100.0
2010,200000,1,0,0,1,1,3,75.0
2016,700000,0,0,0,1,1,2,100.0
2002,229999,0,0,0,1,1,3,75.0
2010,300000,1,0,0,2,1,2,175.0
2015,670000,0,0,0,1,1,3,100.0
2007,210000,1,0,0,1,1,3,75.0
2017,370000,1,0,0,1,1,1,75.0
2019,600000,1,0,1,1,1,0,75.0
2020,810000,0,0,0,1,1,0,100.0
2019,346000,1,0,0,1,1,0,75.0
2005,55000,1,0,0,1,1,3,100.0
2012,250000,0,0,0,2,1,3,150.0
2006,120000,1,0,0,2,1,1,100.0
2013,600000,0,0,0,2,1,1,100.0
2016,330000,1,0,0,1,1,1,75.0
2014,400000,1,0,0,2,1,3,75.0
2004,100000,0,0,0,2,1,1,50.0
2014,450000,1,0,0,3,1,3,75.0
2017,800000,0,0,0,1,1,1,100.0
2015,340000,0,0,0,2,1,1,50.0
2010,225000,0,0,0,3,1,2,75.0
2002,55000,1,0,0,2,1,3,50.0
2016,900000,0,0,0,1,1,1,100.0
2014,2500000,0,0,1,1,2,0,175.0
2018,465000,1,0,0,1,1,0,75.0
2016,400000,1,0,0,1,1,0,100.0
2012,185000,0,0,0,1,1,2,75.0
2006,140000,1,0,0,2,1,3,75.0
2015,415000,0,0,0,2,1,3,75.0
2012,532000,0,0,0,1,1,3,125.0
2017,600000,0,0,0,1,1,1,75.0
2008,150000,1,0,0,4,1,3,100.0
2018,459999,1,0,0,1,1,0,75.0
2017,800000,0,0,0,1,1,0,100.0
2014,475000,0,0,0,1,1,1,100.0
2016,310000,2,0,0,2,1,0,50.0
2018,350000,1,0,0,1,1,0,75.0
2019,1800000,0,0,0,1,1,0,150.0
2018,640000,1,0,1,1,1,0,75.0
2017,350000,1,0,1,1,1,1,75.0
2015,575000,0,0,0,1,1,0,125.0
2019,974000,0,0,0,1,1,0,100.0
2018,445000,1,0,1,2,1,0,75.0
2015,580000,0,0,0,2,1,0,100.0
2020,1050000,0,0,0,1,1,0,100.0
2007,150000,1,0,0,3,1,2,75.0
2016,470000,1,0,0,1,1,0,75.0
2011,345000,1,0,0,1,1,2,100.0
2020,600000,1,0,1,1,1,0,75.0
2009,300000,1,0,0,1,1,1,75.0
2007,160000,1,0,0,2,1,2,75.0
2012,220000,2,0,0,1,1,3,50.0
2018,340000,1,0,0,1,1,3,75.0
2007,138000,1,0,0,2,1,3,75.0
2010,231000,1,0,0,3,1,2,75.0
2013,800000,0,0,0,2,1,3,150.0
2019,960000,1,0,0,1,1,0,100.0
2009,120000,1,0,0,2,1,2,75.0
2012,270000,1,0,0,1,1,1,75.0
2011,200000,1,0,0,2,1,3,75.0
2012,328000,1,0,0,1,1,3,75.0
2012,432000,0,0,0,1,1,2,125.0
2019,565000,1,0,0,1,1,0,75.0
2017,390000,1,0,0,1,1,2,75.0
2017,600000,0,0,0,1,1,0,100.0
2011,250000,0,0,0,3,1,3,100.0
2011,165000,1,0,0,1,0,2,50.0
2011,421000,1,0,0,1,1,3,125.0
2012,225000,1,0,0,2,1,3,100.0
2013,350000,0,0,0,1,1,3,75.0
2018,1757000,0,0,0,1,1,0,175.0
2015,600000,0,0,0,2,1,2,75.0
2018,515000,1,0,0,1,1,0,75.0
1999,80000,1,0,0,3,1,2,25.0
2017,800000,0,0,0,2,1,2,100.0
2004,120000,0,0,0,4,1,3,125.0
2017,475000,1,0,0,1,1,1,75.0
2015,400000,1,0,1,1,1,0,75.0
2011,300000,0,0,0,1,0,1,75.0
2011,400000,0,0,0,3,1,3,125.0
2009,235000,1,0,0,2,1,2,75.0
2015,350000,1,0,0,2,1,1,75.0
2017,625000,0,0,0,2,1,0,75.0
2014,525000,0,0,0,1,1,3,150.0
2018,550000,1,0,0,1,1,0,75.0
2015,550000,0,0,0,2,1,2,50.0
2006,200000,1,0,0,2,1,3,75.0
2011,350000,0,0,0,1,1,3,100.0
2006,220000,1,0,0,2,1,3,75.0
2016,412000,1,0,0,1,1,0,75.0
2009,126000,1,0,0,2,1,1,75.0
2013,430000,0,0,0,1,1,1,75.0
2009,130000,1,0,0,2,1,2,75.0
2017,350000,1,0,0,1,1,1,75.0
2011,220000,1,0,0,1,1,0,50.0
2011,380000,0,0,0,1,1,2,75.0
2010,200000,0,0,0,2,1,3,75.0
2017,620000,0,0,0,1,1,1,75.0
2013,150000,1,0,0,1,1,2,25.0
2018,450000,1,0,0,1,0,2,75.0
2017,1150000,0,0,0,2,1,0,125.0
2018,500000,1,0,0,1,1,1,75.0
2011,246000,1,0,0,1,1,3,75.0
2017,400000,2,0,0,1,1,1,50.0
2008,65000,1,0,0,2,1,0,25.0
2016,725000,0,0,0,1,1,0,100.0
2014,736000,0,0,1,1,1,3,125.0
2018,700000,0,0,0,1,1,1,75.0
2011,150000,1,0,0,1,0,0,50.0
2010,180000,1,0,0,2,1,2,50.0
2014,409999,0,0,0,1,1,3,75.0
2013,550000,0,0,0,1,1,1,50.0
2004,50000,1,0,0,2,1,0,25.0
2006,80000,0,0,0,2,1,3,50.0
2005,110000,1,0,0,2,1,2,50.0
2006,180000,1,0,0,2,1,3,75.0
2009,1025000,0,0,1,3,2,3,250.0
2017,1300000,0,0,1,1,1,1,150.0
2018,560000,0,0,0,1,1,0,100.0
2017,650000,0,0,0,1,1,2,100.0
2018,1150000,0,0,0,1,1,0,150.0
2016,480000,1,0,0,1,1,2,75.0
2019,960000,0,0,0,1,1,0,100.0
2017,1050000,0,0,1,1,1,1,150.0
2017,310000,1,0,0,2,1,0,50.0
2014,500000,0,0,0,1,1,1,75.0
2017,350000,1,0,1,1,1,0,75.0
2015,365000,0,0,0,1,1,3,100.0
2008,165000,0,0,0,3,1,3,75.0
2007,100000,0,0,0,3,1,3,75.0
2007,240000,0,0,0,2,1,2,75.0
2019,925000,0,0,0,1,1,1,125.0
2018,590000,1,0,0,1,1,0,75.0
2013,525000,0,0,0,2,1,3,150.0
2014,720000,0,0,0,2,1,2,100.0
2017,850000,0,0,1,1,1,1,100.0
2010,490000,0,0,1,1,1,3,125.0
2013,325000,0,0,0,1,1,3,100.0
2019,1200000,0,0,1,1,1,0,125.0
2012,450000,0,0,0,1,1,3,50.0
2014,300000,0,0,0,1,1,1,75.0
2013,365000,0,0,0,2,1,2,75.0
2007,500000,1,0,1,1,2,3,175.0
2018,700000,0,0,0,1,1,0,75.0
2017,880000,0,0,0,1,1,1,100.0
2014,700000,0,0,0,3,1,3,100.0
2009,380000,0,0,0,2,1,3,125.0
2006,150000,1,0,0,3,1,2,125.0
2014,235000,2,0,0,2,1,2,75.0
2018,320000,1,0,0,1,1,0,75.0
2015,550000,0,0,0,1,1,1,75.0
2016,3200000,0,0,1,1,2,1,200.0
2013,750000,0,0,0,2,1,3,100.0
2015,300000,1,0,0,1,1,3,75.0
2016,580000,0,0,0,1,1,3,100.0
2013,451000,0,0,0,1,1,2,50.0
2018,850000,1,0,0,1,1,1,100.0
2011,300000,0,0,0,1,1,3,75.0
2016,350000,1,0,0,1,1,1,75.0
2014,300000,2,0,0,1,1,2,75.0
2017,390000,2,0,0,1,1,0,75.0
2016,1200000,0,0,0,1,1,2,100.0
2017,550000,1,0,0,1,1,0,75.0
2012,300000,0,0,0,3,1,3,75.0
2012,300000,0,0,0,2,1,3,100.0
2012,350000,0,0,0,1,1,3,100.0
2015,880000,0,0,0,2,1,3,125.0
2010,160000,2,0,0,2,1,3,100.0
2012,250000,0,0,0,4,1,2,75.0
2016,660000,0,0,0,1,1,3,100.0
2015,450000,1,0,0,1,1,1,100.0
2012,400000,0,0,0,2,1,3,100.0
2019,1300000,0,0,0,1,1,0,125.0
2013,229999,0,0,0,1,1,3,75.0
2010,140000,1,0,0,1,0,1,75.0
2015,500000,1,0,0,1,1,1,75.0
2012,60000,1,0,0,1,1,1,50.0
2016,400000,1,0,0,1,1,0,100.0
2014,400000,1,0,0,1,1,0,75.0
2018,380000,1,0,0,1,1,0,75.0
2019,400000,1,0,0,1,1,0,75.0
2012,270000,1,0,0,1,1,0,75.0
2014,500000,0,0,0,1,1,2,50.0
2017,475000,1,0,0,1,1,0,75.0
2018,850000,0,0,0,1,1,1,75.0
2009,475000,0,0,0,1,1,3,125.0
2012,370000,0,0,0,2,1,3,75.0
2010,187000,1,0,0,2,1,3,75.0
2008,195000,1,0,0,2,1,3,75.0
2004,135000,1,0,0,2,1,2,125.0
2017,850000,0,0,0,1,1,1,100.0
2018,500000,1,0,0,1,1,0,75.0
2016,385000,1,0,0,2,1,0,75.0
2006,135000,0,0,0,2,1,3,100.0
2008,120000,1,0,0,3,1,2,50.0
2006,200000,1,0,0,3,1,1,150.0
2007,200000,0,0,0,2,1,3,150.0
2016,700000,1,0,0,1,1,0,100.0
2013,290000,0,0,0,1,1,0,75.0
2017,725000,0,0,0,1,1,1,75.0
2008,200000,0,0,0,1,1,2,75.0
2014,155000,1,0,0,1,1,2,25.0
2019,5200000,1,1,1,1,2,0,200.0
2018,4000000,0,1,1,1,2,0,200.0
2019,1125000,1,1,1,1,1,0,125.0
2016,1898999,0,1,1,1,2,1,200.0
2017,1650000,1,1,1,1,1,1,175.0
2011,280000,1,0,0,2,1,0,75.0
2019,450000,1,0,0,1,1,0,75.0
2006,135000,1,0,0,2,1,2,75.0
2014,650000,0,0,0,1,1,1,150.0
2020,650000,1,0,0,1,1,0,75.0
2018,750000,0,0,0,1,1,0,100.0
2010,150000,1,0,0,1,1,3,50.0
2017,500000,0,0,0,1,1,0,75.0
2013,425000,0,0,0,2,1,2,125.0
2010,260000,1,0,0,1,1,1,75.0
2014,400000,0,0,0,2,1,3,100.0
2017,575000,0,0,0,2,1,2,100.0
2008,175000,1,0,0,1,1,1,50.0
2010,250000,2,0,0,2,1,2,100.0
2012,400000,0,0,0,1,1,2,100.0
2011,350000,0,0,0,2,1,3,75.0
2015,484999,0,0,0,1,1,0,75.0
2013,350000,0,0,0,2,1,2,100.0
2014,1400000,0,0,1,2,1,2,175.0
2012,250000,0,0,0,3,1,3,75.0
2016,300000,1,0,0,1,0,0,75.0
2018,650000,0,0,0,1,1,0,100.0
2014,300000,1,0,0,1,1,0,75.0
2016,475000,1,0,0,1,1,0,100.0
2019,754000,0,0,0,1,1,0,75.0
2013,300000,1,0,0,1,1,1,75.0
2008,95000,1,0,0,1,1,2,50.0
2018,475000,1,0,0,1,1,0,75.0
2014,575000,0,0,0,1,1,1,150.0
2016,350000,1,0,0,1,1,0,75.0
2013,330000,0,0,0,2,1,3,50.0
2016,482000,1,0,0,1,1,1,75.0
2017,625000,0,0,0,4,1,1,100.0
2017,380000,1,0,0,1,1,0,75.0
2016,310000,1,0,0,1,0,0,75.0
2009,280000,1,0,0,1,1,0,75.0
2018,900000,1,0,1,1,1,0,100.0
2010,250000,1,0,0,1,1,1,75.0
2017,750000,1,0,0,1,1,1,125.0
2019,420000,1,0,0,1,1,0,75.0
2019,670000,1,0,0,1,1,0,100.0
2016,420000,1,0,0,2,1,0,75.0
2016,1800000,0,0,0,1,1,3,150.0
2018,900000,1,0,0,1,1,0,100.0
2015,1200000,0,0,0,1,1,0,150.0
2007,185000,0,0,0,4,1,3,100.0
2008,185000,1,0,0,4,1,3,75.0
2018,1525000,0,0,0,1,1,1,150.0
2006,215000,1,0,0,3,1,3,100.0
2015,210000,1,0,0,2,1,1,50.0
2016,1700000,0,0,0,2,1,3,150.0
2009,530000,0,0,0,3,1,3,100.0
2015,800000,1,0,0,1,1,1,125.0
2014,570000,0,0,0,2,1,2,75.0
2012,350000,0,0,0,2,1,3,100.0
2011,350000,0,0,0,2,1,2,100.0
2018,750000,0,0,0,1,1,1,75.0
2010,150000,0,0,0,3,1,2,75.0
2019,562000,1,0,0,1,1,0,75.0
2012,290000,1,0,0,1,1,0,75.0
2014,600000,0,0,0,2,1,3,150.0
2015,401000,0,0,0,2,1,2,75.0
2011,225000,1,0,0,1,1,0,75.0
2020,737000,1,0,1,1,1,0,100.0
2014,300000,1,0,0,1,1,2,75.0
2008,85000,0,0,0,1,1,3,75.0
2010,195000,0,0,0,2,1,3,100.0
2017,675000,0,1,0,1,1,3,100.0
1999,150000,0,0,0,2,1,3,75.0
2010,290000,1,0,0,1,1,2,75.0
2018,889000,0,0,0,1,1,0,100.0
2016,400000,1,0,0,1,1,1,75.0
2018,390000,1,0,0,1,1,0,50.0
2017,1550000,0,0,0,1,1,2,175.0
2014,600000,0,0,0,1,1,3,125.0
2018,800000,1,0,1,1,1,0,75.0
2013,600000,0,0,0,3,1,3,100.0
2015,795000,1,0,0,1,1,0,125.0
2016,735000,0,0,0,1,1,0,100.0
2005,250000,0,0,0,3,1,3,100.0
2018,400000,1,0,1,1,1,0,75.0
2014,395000,0,0,0,1,1,3,100.0
2015,600000,0,0,0,1,1,3,75.0
2016,720000,0,0,0,1,1,2,100.0
2011,450000,1,0,0,3,1,3,125.0
2010,220000,0,0,0,2,1,2,100.0
2014,545000,0,0,0,2,1,3,125.0
2011,370000,0,0,0,2,1,3,100.0
2010,450000,0,0,0,1,1,2,75.0
2018,750000,1,0,1,1,1,0,75.0
2015,1100000,0,0,0,1,1,2,125.0
2019,711000,1,0,0,1,1,0,75.0
2016,285000,1,0,0,1,1,2,75.0
2020,749000,1,0,0,1,1,0,75.0
2016,550000,0,0,0,2,1,2,100.0
2010,300000,0,0,0,2,1,3,75.0
2017,650000,1,0,0,2,1,2,75.0
2014,575000,0,0,0,3,1,3,125.0
2016,631000,0,0,0,2,1,2,75.0
2010,220000,0,0,0,2,1,2,100.0
2017,600000,1,0,0,2,1,1,75.0
2012,390000,0,0,0,1,1,3,100.0
2007,375000,0,0,0,4,1,3,125.0
2010,340000,0,0,0,1,1,3,100.0
2019,670000,0,0,0,1,1,0,75.0
2014,530000,0,0,0,2,1,2,75.0
2015,350000,1,0,1,2,1,1,75.0
2014,700000,0,1,0,1,1,3,100.0
2012,925000,0,1,1,2,2,2,200.0
2017,375000,1,1,1,1,1,0,75.0
2015,575000,1,1,0,1,1,0,75.0
2013,425000,1,1,0,1,1,0,75.0
2011,245000,1,1,0,1,1,0,75.0
2015,540000,1,1,0,2,1,0,125.0
2011,1000000,0,1,1,1,2,2,200.0
2013,291000,1,1,0,1,1,1,75.0
2012,355000,1,1,0,1,1,1,125.0
2010,225000,1,1,0,1,1,1,75.0
2013,350000,1,1,0,1,0,1,100.0
2012,200000,1,1,0,2,1,1,50.0
2012,434999,1,1,0,1,1,1,125.0
2014,440000,1,1,0,1,1,1,75.0
2013,390000,0,1,0,1,1,2,75.0
1997,50000,1,0,0,2,1,3,25.0
2014,999000,0,0,0,1,1,0,125.0
2005,225000,0,0,0,1,1,3,100.0
2010,85000,1,0,0,3,1,3,50.0
2012,150000,1,0,0,1,1,1,50.0
2014,500000,0,0,0,1,1,3,100.0
2011,220000,1,0,0,3,1,2,75.0
2017,957000,0,0,0,1,1,1,100.0
2006,1050000,0,0,0,1,1,3,100.0
2018,320000,1,0,0,1,0,0,75.0
2016,300000,1,0,0,1,1,0,75.0
2010,270000,0,0,0,1,1,2,75.0
2011,170000,1,0,0,3,1,1,100.0
2010,270000,0,0,0,2,0,2,150.0
2010,170000,1,0,0,3,1,2,75.0
2019,1450000,0,0,0,1,1,0,125.0
2019,1200000,0,0,0,1,1,0,125.0
2019,834000,0,0,0,1,1,0,100.0
2017,450000,0,0,0,1,1,2,75.0
2014,575000,0,0,0,3,1,1,100.0
2019,900000,0,0,0,1,1,0,75.0
2008,149000,2,0,0,3,1,2,25.0
2007,100000,2,0,0,3,0,2,50.0
2012,400000,0,0,0,2,1,3,100.0
2017,250000,1,0,0,2,1,0,75.0
2010,225000,1,0,0,2,0,1,100.0
2012,300000,0,0,0,1,1,2,75.0
2015,459999,0,0,0,2,0,1,100.0
2016,825000,0,0,0,2,1,0,100.0
2012,150000,0,0,0,2,1,3,75.0
2016,710000,0,0,0,1,1,2,75.0
2016,425000,0,0,0,1,1,2,75.0
2011,380000,0,0,0,2,1,3,75.0
2009,240000,0,0,0,1,1,2,75.0
2016,1150000,0,0,0,1,1,3,125.0
2013,520000,0,0,0,2,1,3,100.0
2016,675000,0,0,0,2,1,3,75.0
2009,250000,0,0,0,1,1,3,150.0
2005,200000,0,0,0,2,1,3,75.0
2016,380000,1,0,0,3,1,1,75.0
2014,575000,0,0,0,1,1,2,100.0
2010,300000,0,0,0,2,1,3,75.0
2018,450000,0,0,0,1,1,2,75.0
2003,45000,1,0,0,4,1,2,25.0
2010,950000,0,0,0,1,1,3,100.0
2017,745000,0,0,0,1,1,0,75.0
2016,509999,0,0,0,1,1,3,75.0
2009,142000,1,0,0,1,1,3,75.0
2009,185000,1,0,0,1,1,1,75.0
2012,300000,0,0,0,1,0,2,100.0
2007,210000,1,0,0,2,1,3,75.0
2008,260000,1,0,0,2,1,3,100.0
2013,430000,0,0,0,2,1,3,75.0
2013,600000,0,0,0,2,1,3,125.0
2010,400000,1,0,0,1,1,0,75.0
2017,669000,0,0,0,1,1,1,75.0
2019,509999,1,0,0,1,1,1,75.0
2016,616000,0,0,0,1,1,3,100.0
2010,190000,0,0,0,2,1,2,100.0
2015,700000,0,0,0,2,1,3,100.0
2012,250000,0,0,0,2,1,3,125.0
2014,225000,1,0,0,2,1,1,75.0
2017,470000,1,0,0,1,1,0,75.0
2019,900000,0,0,0,1,1,1,100.0
2013,170000,0,0,0,1,0,2,50.0
2013,140000,0,0,0,1,1,3,75.0
2011,95000,1,0,0,2,0,1,75.0
2016,280000,1,0,0,2,1,3,75.0
2012,470000,0,0,0,1,1,3,125.0
2011,129000,1,0,0,2,1,2,50.0
2012,165000,0,0,0,2,0,2,50.0
2016,600000,1,0,0,1,1,0,75.0
2012,260000,1,0,0,1,1,0,75.0
2005,70000,1,0,0,3,1,1,75.0
2015,515000,1,0,0,2,1,3,75.0
2011,270000,0,0,0,2,1,1,75.0
2011,225000,0,0,0,3,1,3,150.0
2012,459999,0,0,0,1,1,2,125.0
2009,115999,1,0,0,2,1,3,50.0
2013,475000,0,1,0,1,1,2,100.0
2013,1925000,0,1,1,1,2,2,175.0
2011,165000,0,1,0,2,1,2,75.0
2015,550000,0,1,0,1,1,1,75.0
2017,861000,0,1,0,1,1,1,100.0
2019,1050000,0,1,0,1,1,0,100.0
2018,3251000,0,1,1,1,1,0,150.0
2017,750000,0,1,0,1,1,1,100.0
2018,730000,1,1,0,1,1,0,75.0
2017,860000,0,1,1,1,1,0,100.0
2017,940000,0,1,0,1,1,1,100.0
2019,1075000,0,1,0,1,1,0,125.0
2016,775000,0,1,0,1,1,1,100.0
2013,411000,1,1,0,1,1,1,75.0
2012,911000,0,1,0,1,1,3,100.0
2016,540000,0,1,0,1,1,2,100.0
2016,660000,0,1,1,1,1,2,100.0
2018,875000,0,1,0,1,1,2,100.0
2015,411000,1,1,1,1,1,0,75.0
2016,635000,0,1,0,1,1,1,75.0
2012,350000,0,0,0,3,1,3,75.0
2018,800000,0,0,0,2,1,2,100.0
2015,180000,1,0,0,2,1,0,25.0
2014,490000,0,0,0,1,1,3,100.0
2010,180000,1,0,0,1,1,1,75.0
2013,310000,1,0,1,2,1,2,75.0
2012,275000,2,0,0,1,1,1,100.0
2014,450000,0,0,0,2,0,2,75.0
2017,500000,0,0,0,1,1,1,75.0
2010,245000,0,0,1,4,1,3,100.0
2011,275000,0,0,0,4,1,3,100.0
2006,200000,1,0,0,3,1,3,75.0
2017,1500000,0,0,0,1,1,2,150.0
2012,229999,0,0,0,2,1,3,75.0
2011,280000,0,0,0,4,1,3,100.0
2009,125000,1,0,0,2,1,1,75.0
2015,600000,0,0,0,1,1,0,75.0
2018,600000,1,0,0,1,1,0,100.0
2016,411000,1,0,0,2,1,1,75.0
2010,150000,1,0,0,3,1,3,75.0
2015,630000,0,0,0,1,1,2,100.0
2013,1200000,0,0,1,1,2,3,175.0
2019,700000,1,0,1,1,1,1,75.0
2010,250000,0,0,0,2,1,1,100.0
2016,535000,0,0,0,1,0,0,75.0
2016,600000,0,0,0,1,1,1,100.0
2003,145000,0,0,0,4,1,3,75.0
2015,400000,0,0,0,1,1,3,100.0
2015,600000,0,0,0,1,1,3,75.0
2018,459999,1,0,0,1,1,1,75.0
2018,800000,0,0,0,1,1,0,100.0
2017,370000,2,0,0,1,1,0,50.0
2012,800000,0,0,0,2,1,3,100.0
2013,290000,0,0,0,1,1,2,75.0
2018,671000,0,0,0,1,1,1,75.0
2012,140000,0,0,0,4,1,2,75.0
2013,150000,0,0,0,2,1,2,75.0
2018,600000,1,0,0,2,1,0,75.0
2017,700000,0,0,0,1,1,1,100.0
2017,700000,0,0,0,1,1,2,100.0
2011,140000,0,0,0,2,1,3,75.0
2018,1150000,0,0,0,1,1,0,125.0
2007,300000,0,0,0,1,1,3,75.0
2011,300000,1,0,0,1,1,3,100.0
2015,530000,0,0,0,1,1,3,75.0
2017,530000,0,0,0,2,1,2,75.0
2011,210000,1,0,0,2,1,1,50.0
2007,130000,1,0,0,2,1,2,50.0
2008,148000,2,0,0,2,1,2,50.0
2008,585000,0,0,1,1,1,3,150.0
2011,270000,0,0,0,2,1,3,100.0
2013,375000,1,0,0,1,1,1,75.0
2014,725000,0,0,0,2,1,3,150.0
2014,425000,0,0,0,2,1,2,75.0
2018,900000,0,0,0,1,1,0,100.0
2017,570000,0,0,0,1,1,1,75.0
2017,290000,0,0,0,1,1,1,75.0
2011,229999,0,0,0,2,1,1,75.0
2012,300000,0,0,0,1,1,2,75.0
2010,220000,0,0,0,3,1,3,75.0
2011,409999,0,0,0,2,0,2,150.0
2013,355000,0,0,0,2,0,3,75.0
2013,695000,0,0,0,1,1,3,100.0
2010,320000,0,0,0,2,1,3,75.0
2017,710000,0,0,0,1,1,3,100.0
2010,409999,0,0,0,4,0,3,100.0
2015,550000,0,0,0,1,1,2,100.0
2007,215000,1,0,0,2,1,3,100.0
2007,170000,1,0,0,3,1,3,75.0
2010,350000,0,0,0,2,1,3,100.0
2015,250000,0,0,0,2,1,3,75.0
2015,433000,0,0,0,1,1,2,100.0
2010,1200000,0,0,0,1,1,3,175.0
2015,300000,1,0,0,1,1,1,50.0
1998,70000,1,0,0,2,1,1,50.0
2017,760000,0,0,0,2,1,2,50.0
2014,250000,1,0,0,1,1,0,50.0
