year,selling_price,fuel,seller_type,transmission,owner,brand,km_dr_gr
2015,1100000,0,0,0,1,1,3
2017,285000,1,0,0,2,1,0
2018,650000,0,0,0,1,1,1
2012,275000,1,0,0,1,1,1
2000,60000,1,0,0,2,1,3
2011,229999,0,0,0,2,1,3
2015,300000,1,0,0,1,1,0
2016,940000,0,0,0,1,1,1
2015,600000,0,0,0,2,1,3
2017,800000,0,0,0,1,1,2
2017,580000,0,0,0,2,1,2
2018,450000,1,0,0,1,1,2
2011,290000,0,0,0,2,0,2
2014,530000,0,0,0,1,1,3
2019,960000,0,0,0,1,1,0
2009,290000,1,0,0,3,1,3
2008,160000,0,0,0,1,1,3
2017,400000,1,0,0,1,1,1
2017,700000,0,0,0,1,1,2
2012,361000,0,0,0,1,1,2
2013,390000,0,0,0,2,1,1
2012,200000,0,0,0,1,1,3
2013,500000,0,0,0,1,1,1
2015,680000,1,0,0,1,1,1
2013,235000,1,1,0,1,1,1
2018,1700000,0,0,0,1,1,0
2015,1200000,0,0,1,2,1,1
2014,630000,0,0,0,2,1,1
2018,640000,0,0,0,1,1,2
2014,355000,1,1,0,1,1,3
2012,560000,0,0,0,2,1,3
2018,580000,0,0,0,1,1,3
2010,185000,0,1,0,1,1,2
2019,660000,1,0,1,1,1,0
2014,220000,1,0,0,1,1,0
2007,150000,1,0,0,4,1,1
2019,509999,1,0,0,1,1,0
2014,515000,0,0,0,1,1,1
2014,1250000,1,0,1,1,2,1
2014,350000,0,0,0,4,0,1
2018,375000,1,0,0,1,1,0
2019,950000,0,0,0,1,1,0
2015,615000,0,0,0,1,1,0
2011,275000,1,0,0,1,1,1
2020,7200000,0,0,1,1,2,0
2017,400000,1,0,0,1,1,0
2019,930000,0,0,0,1,1,0
2012,310000,1,0,0,1,1,3
2012,320000,0,0,0,1,1,3
2016,1670000,0,0,0,2,1,0
2013,356000,0,0,0,2,1,2
2013,500000,1,0,0,1,1,0
2018,409999,1,0,0,2,1,0
2019,980000,0,0,0,1,1,1
2005,150000,0,0,0,2,1,3
2019,750000,1,0,1,1,1,0
2013,500000,1,0,1,1,1,1
2013,355000,0,0,0,1,1,3
2011,200000,0,0,0,2,1,1
2008,370000,0,0,0,2,1,3
2015,450000,1,0,0,1,1,0
2015,486000,1,0,0,1,1,0
2011,242000,0,0,0,1,1,3
2018,580000,1,0,0,1,1,0
2014,500000,0,0,0,2,1,3
2004,170000,1,0,0,2,1,3
2016,710000,0,0,0,1,1,1
2012,220000,0,0,0,3,1,2
2020,654000,1,0,1,1,1,0
2019,835000,1,0,1,1,1,0
2010,250000,1,0,0,1,1,1
2019,600000,1,0,0,1,1,0
2016,459999,1,0,0,1,1,1
2018,275000,1,0,0,1,1,0
2017,408000,1,0,0,1,1,1
2018,1200000,0,0,0,1,1,0
2014,375000,1,0,0,1,1,1
2006,94500,1,0,0,1,1,1
2011,300000,1,0,0,1,1,0
2009,350000,1,0,0,1,1,0
2011,975000,0,0,0,3,1,3
2015,600000,1,0,0,1,1,3
2014,700000,0,0,0,2,1,3
2017,640000,0,0,0,1,1,2
2017,1110000,0,0,0,1,1,3
2014,570000,0,0,0,2,1,2
2010,451999,0,0,0,1,1,3
2016,240000,1,0,0,1,1,1
2015,350000,0,0,0,1,1,1
2012,360000,1,0,0,3,1,1
2010,250000,1,0,0,2,1,2
2019,550000,1,0,0,1,1,0
2012,180000,1,0,0,1,1,1
2016,425000,0,0,0,1,1,2
2019,409999,1,0,0,1,1,0
2018,438999,1,0,0,1,1,0
2014,225000,1,0,0,1,1,3
2017,580000,0,0,0,1,1,2
2008,200000,1,0,0,1,1,3
2006,75000,1,0,0,2,1,2
2013,250000,0,0,0,1,0,1
2011,170000,0,0,0,2,1,3
2010,300000,1,0,0,2,1,1
2005,160000,0,0,0,3,1,3
2014,409999,0,0,0,3,1,3
2012,350000,0,0,0,3,1,3
2019,310000,1,0,0,1,1,0
2010,135000,1,0,0,3,1,2
2010,220000,0,0,0,1,1,3
2017,570000,1,0,0,1,1,0
2014,500000,0,0,0,1,1,2
2016,875000,0,0,0,1,1,1
2011,210000,0,0,0,1,1,3
2011,210000,0,0,0,1,1,3
2010,200000,2,0,0,2,1,2
2011,175000,1,0,0,2,1,3
2017,700000,1,0,0,1,1,0
2019,550000,1,0,1,1,1,0
2009,210000,1,0,0,2,1,2
2013,175000,0,0,0,1,0,2
2012,180000,1,0,0,2,1,2
2007,118000,1,0,0,2,1,3
2007,170000,0,0,0,2,1,3
2009,120000,1,0,0,2,1,3
2018,700000,0,0,0,1,1,1
2007,80000,1,0,1,3,1,1
2016,425000,0,0,0,3,1,3
2017,625000,1,0,0,1,1,0
2017,640000,1,0,0,1,1,0
2010,180000,1,0,0,1,1,3
2009,155000,0,0,0,1,1,3
2007,85000,1,0,0,3,1,3
2011,250000,1,0,0,1,1,2
2017,1000000,1,0,1,1,1,0
2016,350000,1,0,0,1,0,0
2018,740000,0,0,0,1,1,1
2018,300000,1,0,0,1,0,0
2017,550000,0,0,0,1,1,1
2017,710000,0,0,0,1,1,2
2017,700000,0,0,0,1,1,2
2016,550000,0,0,0,1,1,3
2015,375000,2,0,0,1,1,1
2015,600000,0,0,0,1,1,1
2013,380000,0,0,0,2,1,2
1998,45000,1,0,0,4,1,2
2010,450000,0,0,0,2,1,3
2019,650000,1,0,0,1,1,0
2011,200000,2,0,0,1,1,2
2013,350000,0,0,0,1,1,2
2018,911999,0,0,1,1,1,0
2018,650000,1,0,0,1,1,0
2012,350000,1,0,0,1,1,0
2016,190000,1,0,0,2,1,2
2019,1200000,0,0,0,1,1,1
2013,305000,0,0,0,1,1,3
2015,850000,0,0,0,1,1,3
2011,350000,0,0,0,2,1,3
2010,180000,1,0,0,4,1,1
2008,200000,0,0,0,1,1,3
2011,375000,0,0,0,1,1,2
2012,229999,1,0,0,1,1,3
2006,135000,1,0,0,1,1,1
2011,425000,0,0,0,2,1,3
2016,1350000,0,0,0,1,1,2
2009,480000,0,0,0,3,1,2
2017,455000,0,0,0,1,1,1
2015,320000,1,0,0,1,1,1
2019,693000,1,0,0,1,1,0
2017,830000,0,0,0,1,1,0
2017,1100000,1,0,1,1,1,0
2016,325000,0,0,0,1,1,1
2014,215000,1,0,0,1,1,1
2018,560000,1,0,0,1,1,0
2017,400000,1,0,1,2,1,0
2017,725000,0,0,0,1,1,1
2014,325000,1,1,0,2,1,1
2013,229999,1,1,0,1,1,1
2007,400000,1,1,1,1,2,1
2015,449000,1,1,0,1,1,0
2017,455000,1,1,0,1,1,0
2015,1750000,0,1,1,1,2,1
2017,1390000,0,1,1,1,1,2
2019,1150000,1,1,0,1,1,0
2018,650000,1,1,0,1,1,1
2016,950000,0,1,0,1,1,1
2018,698000,0,1,1,1,1,0
2017,975000,0,1,0,1,1,1
2018,445000,1,1,1,1,1,0
2018,539000,0,0,0,1,1,1
2011,550000,0,0,0,4,1,3
2015,550000,0,0,0,2,1,3
2011,330000,0,0,0,1,1,3
2014,220000,1,0,0,3,1,2
2013,415000,1,0,0,2,1,1
2007,150000,1,0,0,1,1,2
2005,150000,1,0,0,2,1,2
2007,240000,0,0,0,1,1,3
2009,170000,1,0,0,2,1,2
2015,550000,0,0,0,3,1,1
2017,500000,1,0,1,1,1,0
2011,180000,0,0,0,2,1,3
2017,360000,1,0,0,1,1,0
2014,400000,1,0,0,1,1,3
2009,120000,1,0,0,2,1,2
2016,765000,0,0,0,2,1,3
2016,919999,0,0,0,1,1,2
2018,730000,0,0,0,1,1,2
2016,320000,0,0,0,1,1,3
2015,455000,0,0,0,2,1,2
2015,350000,1,0,0,1,0,1
2016,509999,0,0,0,1,1,3
2011,175000,0,0,0,2,1,2
2013,325000,0,0,0,1,1,3
2014,300000,1,0,0,2,1,0
2015,500000,0,0,0,1,1,3
2016,562000,1,0,0,1,1,0
2017,484999,0,0,0,1,1,0
2013,280000,1,0,0,2,1,0
2015,571000,0,0,0,2,1,2
2013,400000,1,0,0,1,1,1
2015,295000,0,0,0,2,1,3
2006,210000,0,0,0,1,1,3
2011,250000,1,0,0,1,1,0
2015,610000,0,0,0,2,1,1
2012,175000,0,0,0,1,1,1
2011,204999,0,0,0,2,1,2
2013,750000,0,0,0,2,1,2
2017,589000,0,1,0,1,1,1
2011,225000,1,0,0,1,1,0
2016,445000,0,1,0,1,1,1
2015,445000,0,1,0,1,1,1
2012,450000,0,1,0,1,1,2
2017,525000,0,1,0,2,1,1
2010,200000,1,1,0,1,1,0
2016,825000,0,1,0,1,1,1
2015,599000,0,1,0,1,1,2
2018,490000,1,1,0,1,1,0
2020,500000,1,0,0,1,1,1
2017,1100000,0,1,0,1,1,2
2019,675000,1,0,0,1,1,0
2018,1350000,0,0,0,1,1,1
2018,570000,1,0,0,1,1,0
2017,455000,0,0,0,1,1,1
2013,165000,1,0,0,2,1,1
2016,925000,1,0,0,1,1,0
2014,215000,0,0,0,2,1,3
2016,470000,1,0,0,1,1,0
2016,470000,1,0,0,1,1,0
2017,650000,0,0,0,1,1,1
2017,900000,0,0,0,1,1,1
2011,325000,1,1,0,1,1,1
2009,190000,0,0,0,2,1,3
2017,715000,0,0,0,1,1,1
2013,227999,0,0,0,2,1,1
2015,200000,0,0,0,1,0,1
2017,400000,2,0,0,1,1,3
2016,725000,0,0,0,1,1,3
2014,300000,0,0,0,1,1,2
2016,1151000,0,0,0,2,1,2
2014,225000,1,0,0,1,0,0
2019,630000,1,0,0,1,1,0
2014,351000,1,0,0,1,1,0
2012,199000,0,0,0,2,1,1
2017,850000,0,0,0,1,1,1
2010,105000,0,0,0,2,1,3
2010,300000,0,0,0,3,1,3
2015,430000,0,0,0,2,1,3
2016,2100000,0,0,1,1,1,2
2018,540000,0,0,0,1,1,0
2012,175000,2,0,0,2,1,1
2018,1150000,0,0,1,1,1,1
2020,350000,1,0,0,1,1,0
2019,690000,1,0,0,1,1,0
2015,535000,0,0,0,1,1,2
2016,730000,0,0,0,1,1,3
2019,650000,1,0,1,1,1,0
2012,520000,0,0,0,4,1,3
2020,360000,1,0,0,2,1,2
2011,250000,0,0,0,1,1,3
2017,575000,0,0,0,1,1,1
2012,170000,0,0,0,3,1,3
2017,711000,0,0,0,1,1,1
2013,250000,1,0,0,1,1,2
2017,675000,0,0,0,1,1,0
2016,325000,1,0,0,1,1,1
2016,250000,1,0,0,1,1,0
2019,740000,0,0,1,1,1,1
2018,3790000,0,1,1,1,2,0
2017,1750000,1,1,1,1,1,2
2017,800000,0,1,0,1,1,0
2017,1825000,1,1,1,1,1,1
2014,425000,0,1,0,1,1,2
2016,4090000,0,1,1,1,2,2
2015,910000,0,1,1,1,1,1
2011,325000,0,0,0,1,1,3
2016,500000,1,0,0,1,1,0
2013,300000,1,0,0,2,1,0
2016,270000,1,0,0,1,1,0
2010,160000,1,0,0,1,1,1
2016,210000,1,0,0,1,1,1
2014,850000,0,0,0,1,1,3
2014,880000,0,0,0,1,1,3
2010,150000,1,0,0,1,1,1
2015,775000,0,0,1,1,1,1
2009,160000,1,0,0,3,1,2
2012,220000,0,0,0,2,1,3
2017,670000,0,0,0,1,1,1
2018,780000,0,0,0,1,1,0
2017,515000,1,0,0,1,1,0
2017,800000,0,0,0,1,1,0
2014,850000,0,0,0,1,1,1
2013,200000,1,0,0,2,1,1
2008,140000,0,0,0,3,1,3
2016,800000,1,0,1,2,1,2
2013,250000,1,0,0,1,1,0
2017,800000,0,0,0,1,1,1
2015,600000,0,0,0,3,1,1
2012,250000,0,0,0,3,1,3
2016,500000,0,0,0,2,1,2
2019,750000,1,0,0,1,1,0
2014,650000,0,0,0,1,1,2
2012,350000,1,0,0,3,1,1
2016,950000,0,0,0,1,1,1
2015,580000,0,0,0,2,0,3
2019,640000,1,0,0,1,1,0
2014,800000,0,0,1,1,1,2
2011,347000,1,0,0,1,1,0
2014,1000000,0,0,0,3,1,3
2016,300000,1,0,0,1,1,0
2017,493000,1,0,0,1,1,1
2014,370000,1,0,0,1,1,1
2008,250000,0,0,0,4,1,2
2017,300000,1,0,0,1,0,0
2017,450000,1,0,1,1,1,1
2010,185000,0,1,0,2,1,3
2019,1225000,0,0,0,1,1,0
2015,1000000,0,0,0,1,1,1
2018,1100000,0,0,0,1,1,1
2015,360000,1,0,0,2,1,0
2012,285000,1,0,0,1,1,2
2016,350000,0,0,0,2,1,1
2008,130000,1,0,0,2,1,0
2016,500000,0,0,0,1,0,3
2019,685000,1,0,1,1,1,0
2020,399000,2,0,0,1,1,0
2017,525000,1,0,0,1,1,0
2017,765000,1,0,0,1,1,1
2012,450000,0,0,0,3,1,2
2014,390000,1,0,0,1,1,0
2017,940000,0,0,0,1,1,3
2013,650000,0,0,0,2,1,3
2012,320000,0,0,0,4,1,3
2003,145000,1,0,0,2,1,2
2017,670000,0,0,0,1,1,2
2011,350000,0,0,0,4,1,3
2012,285000,0,0,0,2,1,3
2011,300000,1,0,0,3,1,1
2011,300000,0,0,0,1,1,2
2009,810000,0,0,1,4,2,2
2009,90000,0,0,0,2,1,3
2004,100000,1,0,0,2,1,3
2009,90000,0,0,0,2,1,3
2013,459999,0,0,0,2,1,3
2009,525000,0,0,0,4,1,3
2011,250000,1,0,0,2,1,2
2012,300000,1,0,0,2,1,1
2005,130000,1,0,0,2,1,3
2011,199000,1,0,0,3,1,2
2012,545000,0,0,0,2,1,2
2014,570000,0,0,0,2,1,2
2006,150000,1,0,0,2,1,3
2009,114999,1,0,0,1,1,3
2018,450000,1,0,0,1,1,0
2019,600000,1,0,0,1,1,0
2016,610000,0,0,0,1,1,3
2017,690000,1,0,0,1,1,0
2018,790000,1,0,0,1,1,0
2014,254999,1,0,0,2,1,1
2016,500000,1,0,0,1,1,1
2011,340000,0,0,0,2,1,3
2007,245000,0,0,0,3,1,3
2012,340000,0,0,0,3,1,3
2008,221000,1,1,0,1,1,1
2017,270000,1,1,0,1,0,0
2014,455000,0,1,0,1,1,1
2011,300000,1,1,0,1,1,2
2014,480000,0,1,0,1,1,1
2018,1000000,0,0,1,1,1,0
2017,2600000,0,1,1,1,2,1
2017,1850000,0,1,1,1,1,0
2013,1000000,0,1,1,1,1,2
2012,245000,0,1,0,1,1,3
2019,625000,1,1,1,1,1,0
2018,560000,1,1,0,1,1,0
2018,1475000,0,1,0,1,1,0
2010,425000,0,1,0,1,1,2
2014,550000,1,1,1,2,1,0
2016,1475000,0,1,0,1,1,3
2017,750000,0,1,0,1,1,1
2016,570000,0,1,0,1,1,1
2015,585000,1,1,0,1,1,0
2016,600000,1,1,1,1,1,0
2012,415000,0,0,0,1,1,2
2005,150000,1,0,0,1,1,0
2017,310000,1,0,0,1,1,0
2014,500000,0,0,0,1,0,1
2013,200000,0,0,0,2,0,1
2018,900000,0,0,0,1,1,0
2000,75000,0,0,0,2,0,2
2015,400000,1,0,0,1,1,1
2015,650000,0,0,0,1,1,3
2015,480000,0,1,0,1,1,2
2009,140000,1,0,0,1,1,0
2018,550000,1,0,0,1,1,0
2017,380000,1,0,1,1,1,0
2018,630000,1,0,0,1,1,0
2017,250000,1,0,0,1,1,1
2009,120000,1,0,0,1,1,0
2012,287000,0,0,0,1,1,3
2016,550000,1,0,0,1,1,1
2016,950000,0,0,0,3,1,1
2019,1630000,0,0,0,1,1,0
2015,501000,0,0,0,2,1,2
2014,550000,0,0,0,1,1,2
2016,300000,1,0,0,1,1,0
2015,300000,1,0,0,3,1,1
2012,280000,0,0,0,2,1,3
2016,550000,1,0,0,1,0,0
2012,700000,0,0,0,2,1,3
2011,181000,1,0,0,1,1,2
2009,365000,0,0,1,2,1,3
2006,150000,1,0,0,1,1,0
2017,400000,1,0,1,1,1,0
2010,210000,1,0,0,1,1,3
2013,500000,0,0,0,2,1,2
2017,2711000,0,1,1,1,2,0
2017,550000,1,0,0,1,1,3
2013,509999,0,0,0,1,1,3
2013,459999,0,0,0,2,1,1
2015,310000,1,0,0,1,1,0
2004,105000,1,0,0,3,1,2
2015,430000,0,0,0,2,1,2
2013,360000,0,0,0,3,1,3
2012,400000,0,0,0,3,1,1
2019,580000,1,0,0,1,1,0
2012,140000,0,0,0,2,1,3
2008,210000,0,0,0,1,1,3
2017,550000,1,0,0,1,1,0
2013,120000,1,0,0,2,0,3
2013,400000,0,0,0,1,1,0
2018,1035000,0,0,0,1,1,0
2015,625000,0,0,0,1,1,2
2008,200000,1,0,0,1,1,1
2013,316000,0,0,0,1,1,3
2017,813000,0,0,0,1,1,3
2016,1575000,0,0,1,1,1,1
2013,900000,0,0,0,1,1,2
2015,650000,0,0,0,1,1,3
2015,459999,0,0,0,2,1,0
2016,565000,0,0,0,2,1,2
2011,2150000,0,0,0,2,1,1
2009,150000,1,0,0,2,0,2
2007,480000,0,0,1,4,2,3
2007,70000,1,0,0,2,1,2
2011,1190000,1,0,1,2,2,2
2006,140000,1,0,0,2,1,3
2018,900000,0,0,0,1,1,0
2015,600000,0,0,0,1,1,1
2015,1100000,0,0,0,1,1,1
2010,120000,2,0,0,2,1,3
2009,120000,1,0,0,1,1,3
2010,120000,1,0,0,2,1,3
2009,229999,1,0,0,3,1,1
2017,570000,1,0,0,1,1,0
2014,575000,0,0,0,1,1,3
2012,280000,0,0,0,3,1,2
2015,580000,0,0,0,2,1,2
2018,875000,0,0,0,2,1,0
2013,500000,0,0,0,3,1,2
2015,700000,0,0,0,1,1,1
2016,388000,1,0,0,2,1,1
2011,225000,1,0,0,2,1,2
2011,90000,1,0,0,2,1,2
2014,600000,0,0,0,1,1,3
2009,235000,1,0,0,1,1,3
2011,350000,0,0,0,2,1,3
2011,235000,1,0,0,2,1,2
2010,190000,1,0,0,1,1,0
2011,325000,0,0,0,1,1,2
2007,550000,1,0,0,2,1,3
2011,300000,0,0,0,3,1,3
2017,550000,1,0,0,1,1,0
2013,720000,0,0,0,2,1,3
2018,310000,1,0,0,1,1,0
2010,150000,2,0,0,2,1,2
2012,260000,0,0,0,1,1,1
2002,55000,1,0,0,4,1,3
2013,450000,0,0,0,3,1,3
2009,199000,1,0,0,2,1,2
2018,1000000,0,0,0,1,1,0
2011,240000,0,0,0,1,1,2
2018,350000,1,0,0,1,1,1
2014,530000,0,0,0,3,1,3
2011,150000,1,0,0,1,0,0
2019,625000,1,0,0,1,1,0
2015,210000,1,0,0,2,1,3
2018,700000,0,0,0,2,1,3
2011,156000,1,0,0,2,1,3
2016,700000,0,0,0,1,1,3
2010,194000,1,0,0,2,1,3
2006,120000,1,0,0,2,1,3
2015,415000,1,0,1,1,1,1
2015,450000,1,0,1,1,1,1
2014,325000,1,0,0,3,1,1
2017,265000,1,0,0,1,1,3
2008,100000,1,0,0,2,1,3
2015,400000,0,0,0,1,1,3
2013,345000,0,0,0,1,1,1
2018,850000,0,0,0,2,1,0
2018,620000,1,0,1,1,1,0
2018,700000,1,0,0,2,1,0
2012,200000,0,0,0,1,1,2
2017,660000,0,0,0,1,1,2
2015,1700000,0,0,0,1,1,1
2009,90000,0,0,0,2,1,1
2015,1050000,0,0,0,2,1,0
2010,160000,1,0,0,2,1,2
2006,150000,1,0,0,3,1,2
2010,200000,1,0,0,1,1,0
2011,365000,0,0,0,2,1,3
2009,140000,1,0,0,2,0,3
2016,360000,0,0,0,1,0,3
2008,200000,1,0,0,2,1,3
2010,250000,0,0,0,2,1,3
2008,229999,0,0,0,2,1,3
2011,320000,0,0,0,2,1,3
2003,85000,1,0,0,3,1,2
2018,1200000,1,0,0,1,1,0
2018,740000,1,0,1,1,1,0
2019,570000,1,0,1,2,1,0
2019,490000,1,0,0,1,1,0
2013,250000,0,0,0,1,1,3
2017,430000,1,0,1,1,1,0
2014,225000,1,0,0,1,1,0
2014,440000,0,0,0,2,1,2
2016,800000,0,0,0,1,1,2
2015,450000,0,0,0,1,1,1
2013,420000,0,0,0,2,1,3
2011,500000,0,1,0,1,1,3
2016,350000,1,0,0,1,1,0
2014,280000,0,0,0,1,1,3
2013,425000,0,1,0,2,1,3
2013,295000,1,1,0,1,1,2
2016,540000,1,0,0,1,1,0
2017,754000,0,0,0,1,1,1
2011,650000,0,1,0,2,1,2
2011,550000,0,0,0,2,1,3
2011,550000,0,0,0,2,1,3
2019,675000,1,1,0,1,1,0
2018,700000,0,1,0,1,1,1
2018,795000,0,1,0,1,1,0
2010,515000,0,0,0,1,1,3
2018,450000,1,0,0,1,1,0
2008,155000,1,0,0,3,1,1
2011,250000,0,1,0,1,1,2
2011,450000,0,0,0,4,1,2
2003,55599,1,0,0,1,1,1
2014,420000,0,0,0,1,1,1
2018,750000,0,0,0,1,1,1
2020,450000,1,0,0,1,0,0
2008,175000,0,0,0,2,1,1
2019,650000,1,0,0,1,1,0
2018,1050000,0,0,0,1,1,0
2011,375000,0,0,0,2,1,0
2014,1100000,0,0,0,1,1,2
2019,1550000,0,0,0,1,1,0
2017,620000,0,0,0,1,1,0
2017,1511000,0,0,0,1,1,0
2003,135000,1,0,0,1,1,1
2019,1650000,0,0,1,2,1,0
2016,320000,1,0,0,1,1,1
2012,400000,0,0,0,1,1,3
2015,900000,0,0,1,2,1,3
2018,310000,1,0,0,1,1,0
2018,595000,1,0,0,2,1,0
2013,350000,1,0,0,1,1,2
2013,275000,0,0,0,1,1,3
2019,420000,1,0,0,1,1,0
2007,250000,0,0,0,2,1,3
2016,525000,1,0,1,1,1,1
2008,250000,0,0,0,3,1,3
2007,90000,1,0,0,1,1,2
2017,430000,1,0,0,1,1,0
2017,630000,1,0,0,1,1,0
2018,550000,1,0,0,1,1,0
2019,630000,0,0,0,2,1,0
2018,850000,0,0,0,1,1,0
2011,455000,0,0,0,1,1,2
2011,445000,0,0,0,1,1,2
2013,370000,0,0,0,1,1,2
2016,500000,1,0,0,1,1,1
2005,95000,0,0,0,2,1,1
2012,140000,0,0,0,2,1,3
2019,550000,1,0,0,1,1,1
2017,300000,1,0,0,1,1,0
2011,150000,0,0,0,1,1,3
2011,229999,1,0,0,2,1,3
2017,880000,0,0,0,1,1,1
2011,900000,0,0,0,1,1,3
2015,720000,0,0,0,1,1,2
2016,550000,0,0,0,2,1,2
2015,720000,0,0,0,1,1,2
2006,70000,1,0,0,2,1,2
2016,535000,0,0,0,1,1,2
2015,320000,0,0,0,3,1,2
2015,500000,0,0,0,1,1,2
2014,525000,0,0,0,2,1,3
2019,220000,1,0,0,1,1,2
2018,350000,1,0,0,1,1,1
2016,530000,0,0,0,1,1,1
2013,215000,1,0,0,1,1,0
2012,335000,0,0,0,1,1,3
2015,320000,0,0,0,2,1,2
2011,135000,0,0,0,2,1,3
2009,175000,1,0,0,2,1,2
2017,800000,0,0,0,1,1,0
2007,78000,1,0,0,2,1,1
2014,565000,1,0,0,2,1,1
2017,575000,0,0,0,1,1,1
2014,170000,1,0,0,2,1,2
2014,250999,1,0,0,1,1,0
2015,950000,0,0,0,1,1,3
2014,650000,1,0,0,1,1,1
2013,550000,0,0,0,1,1,3
2010,650000,0,0,0,1,1,3
2013,800000,0,0,0,2,1,3
2020,250999,1,0,0,1,1,0
2013,170000,1,0,0,2,1,1
2013,250000,0,0,0,1,1,0
2014,312000,1,0,0,1,0,2
2014,250000,1,0,0,1,1,0
2013,200000,1,0,0,1,1,2
2016,670000,0,0,0,1,1,2
2017,270000,1,0,0,1,1,1
2012,360000,0,0,0,1,1,3
2018,630000,0,0,0,1,1,1
2018,400000,0,0,0,1,1,1
2019,710000,0,0,0,1,1,0
2019,1000000,1,0,0,1,1,0
2017,650000,0,1,0,1,1,1
2010,217000,0,0,0,1,1,3
2012,315000,0,0,0,1,1,3
2016,550000,0,0,0,1,1,0
2012,280000,1,0,0,2,1,2
2013,350000,1,0,0,1,1,2
2017,1150000,0,0,0,2,1,1
2016,420000,1,0,0,2,1,0
2011,290000,1,0,0,3,1,2
2012,180000,1,0,0,1,0,1
2010,160000,1,0,0,1,1,3
2017,66000,1,0,0,3,1,2
2015,369000,1,0,0,2,1,0
2012,300000,0,0,0,2,1,2
2008,350000,0,0,0,1,1,2
2008,220000,1,0,1,2,1,3
2005,160000,0,0,0,1,0,3
2009,221000,0,0,0,2,1,3
2017,400000,1,0,0,1,1,0
2004,250000,1,0,0,2,1,3
2011,390000,0,0,0,4,1,3
2012,190000,1,0,0,1,1,3
2017,300000,1,0,0,1,1,1
2017,750000,0,0,0,1,1,0
2016,650000,0,0,0,1,1,1
2018,635000,1,0,0,1,1,1
2013,520000,0,0,0,2,1,2
2020,1500000,0,0,0,1,1,1
2012,415000,0,0,0,2,1,2
2019,700000,0,0,0,1,1,1
2017,484999,1,0,0,2,1,0
2007,120000,1,0,0,2,1,2
2014,220000,1,0,0,2,1,1
2014,320000,1,0,0,2,1,2
2011,375000,0,0,0,2,1,2
2012,440000,0,0,0,2,1,2
2019,550000,1,0,1,1,1,0
2017,640000,0,0,0,2,1,0
2014,420000,0,0,0,1,1,3
2016,330000,0,0,0,3,1,1
2019,800000,0,0,0,1,1,0
2011,240000,1,0,0,1,1,2
2016,360000,0,0,0,2,1,3
2017,750000,0,0,0,1,1,1
2017,570000,1,0,0,2,1,0
2015,450000,0,0,0,1,1,0
2016,270000,1,0,0,3,1,2
2012,459999,0,0,0,1,1,2
2015,240000,1,0,0,2,1,2
2012,320000,0,0,0,3,1,3
2011,149000,0,0,0,2,1,3
2018,1500000,0,0,0,1,1,1
2011,180000,1,0,0,1,1,2
2012,185000,2,0,0,2,1,2
2008,65000,1,0,0,2,1,1
2010,130000,0,0,0,1,1,3
2012,330000,0,0,0,1,1,1
2011,190000,0,1,0,1,1,2
2014,501000,0,1,0,1,1,2
2017,600000,0,1,0,1,1,0
2012,570000,0,1,0,2,1,2
2015,450000,0,1,0,1,1,2
2011,285000,1,1,0,1,1,1
2014,490000,0,1,0,1,1,2
2014,500000,0,1,0,1,1,2
2016,275000,1,1,0,1,1,1
2017,440000,1,1,0,1,1,1
2018,825000,0,1,0,1,1,2
2012,411000,0,1,0,1,1,3
2013,470000,0,1,0,2,1,2
2013,445000,0,1,0,2,1,2
2017,752000,0,1,0,1,1,0
2016,650000,0,1,0,2,1,3
2013,450000,0,1,0,2,1,2
2011,350000,1,1,0,3,1,2
2012,511000,1,1,0,1,1,0
2016,700000,0,1,0,1,1,2
2018,550000,1,0,0,1,1,0
2007,142000,1,0,0,1,1,2
2012,725000,0,0,0,1,1,2
2017,630000,1,0,0,1,1,0
2015,480000,1,0,0,1,1,1
2016,330000,1,0,0,1,1,0
2017,500000,1,0,0,1,1,0
2012,300000,0,0,0,1,1,1
2015,400000,0,0,0,1,1,0
2011,320000,0,0,0,1,1,2
2008,180000,1,0,0,2,1,1
2016,530000,0,0,0,1,1,1
2015,600000,0,0,0,1,1,1
2017,780000,0,0,0,2,1,2
2016,700000,0,0,0,1,1,3
2013,175000,0,0,0,1,0,1
2017,735000,0,0,0,1,1,2
2013,325000,0,0,0,1,1,3
2006,225000,0,0,0,1,0,3
2015,350000,0,0,0,2,1,2
2006,110000,2,0,0,3,1,3
2007,85000,1,0,0,4,1,3
2009,225000,0,0,0,3,1,3
2010,111000,0,0,0,2,1,3
2007,150000,1,0,0,3,1,2
2017,300000,1,0,0,2,1,0
2015,630000,0,0,0,1,1,1
2011,206000,1,0,0,1,1,3
2006,70000,1,0,0,4,1,3
2019,567000,1,0,1,1,1,0
2010,140000,1,0,0,4,1,2
2015,400000,1,0,0,1,1,3
2011,340000,0,0,0,2,1,3
2012,850000,0,0,0,2,1,3
2014,570000,0,0,0,1,1,0
2017,699000,0,0,0,1,1,1
2013,355000,1,0,0,1,1,2
2016,690000,0,0,0,1,1,2
2006,180000,0,0,0,2,1,3
2013,200000,0,0,0,1,1,3
2012,575000,0,0,0,2,1,3
2014,415000,0,0,0,1,1,3
2012,350000,2,0,0,1,1,0
2017,350000,1,0,0,1,1,0
2017,632000,0,0,0,1,1,3
2014,325000,2,0,0,2,1,2
